pixel_ID,lat,lon,utm_n,utm_e,population,active
3956,-23.57891097,-46.5119841,7391578.114,345706.0268,13911,Y
3957,-23.579006,-46.50218734,7391578.114,346706.0268,13184,Y
3958,-23.57910041,-46.49239054,7391578.114,347706.0268,10306,Y
3959,-23.57919421,-46.48259368,7391578.114,348706.0268,7836,Y
3960,-23.57928738,-46.47279677,7391578.114,349706.0268,1268,N
3961,-23.57937995,-46.46299981,7391578.114,350706.0268,249,N
3962,-23.57947189,-46.4532028,7391578.114,351706.0268,1852,Y
3963,-23.57956322,-46.44340574,7391578.114,352706.0268,1111,Y
3964,-23.57965393,-46.43360864,7391578.114,353706.0268,1654,Y
3965,-23.57974402,-46.42381148,7391578.114,354706.0268,1976,N
3966,-23.57983349,-46.41401428,7391578.114,355706.0268,6491,Y
3967,-23.57992235,-46.40421703,7391578.114,356706.0268,10216,Y
3968,-23.58001059,-46.39441973,7391578.114,357706.0268,5326,Y
3969,-23.58009821,-46.38462238,7391578.114,358706.0268,6653,Y
3970,-23.58018522,-46.37482499,7391578.114,359706.0268,2066,N
3971,-23.5802716,-46.36502755,7391578.114,360706.0268,270,N
3972,-23.58035738,-46.35523006,7391578.114,361706.0268,58,N
3973,-23.58044253,-46.34543253,7391578.114,362706.0268,631,N
3974,-23.58052706,-46.33563495,7391578.114,363706.0268,104,N
3975,-23.58061098,-46.32583732,7391578.114,364706.0268,161,N
3976,-23.58069428,-46.31603965,7391578.114,365706.0268,144,N
3977,-23.58077697,-46.30624194,7391578.114,366706.0268,1085,Y
3978,-23.58085903,-46.29644418,7391578.114,367706.0268,478,N
3979,-23.58094048,-46.28664638,7391578.114,368706.0268,13,N
3980,-23.58102131,-46.27684854,7391578.114,369706.0268,0,N
3981,-23.58110152,-46.26705065,7391578.114,370706.0268,3,N
3982,-23.58118112,-46.25725271,7391578.114,371706.0268,21,N
3983,-23.5812601,-46.24745474,7391578.114,372706.0268,170,N
3984,-23.58133846,-46.23765672,7391578.114,373706.0268,145,N
3985,-23.5814162,-46.22785866,7391578.114,374706.0268,1390,Y
3986,-23.58149332,-46.21806056,7391578.114,375706.0268,1060,N
3987,-23.58156983,-46.20826242,7391578.114,376706.0268,144,N
3988,-23.58164572,-46.19846424,7391578.114,377706.0268,16,N
3989,-23.58172099,-46.18866601,7391578.114,378706.0268,85,N
3990,-23.58179565,-46.17886775,7391578.114,379706.0268,30,N
3991,-23.58186969,-46.16906944,7391578.114,380706.0268,38,N
3992,-23.58194311,-46.1592711,7391578.114,381706.0268,9,N
3993,-23.58201591,-46.14947272,7391578.114,382706.0268,24,N
3994,-23.58208809,-46.13967429,7391578.114,383706.0268,74,N
3995,-23.58215966,-46.12987583,7391578.114,384706.0268,68,N
3996,-23.58223061,-46.12007733,7391578.114,385706.0268,77,N
3997,-23.58230094,-46.11027879,7391578.114,386706.0268,91,N
3998,-23.58237065,-46.10048022,7391578.114,387706.0268,38,N
3999,-23.58243975,-46.09068161,7391578.114,388706.0268,0,N
4000,-23.56357763,-47.06036994,7392578.114,289706.0268,0,N
4001,-23.56370715,-47.05057724,7392578.114,290706.0268,0,N
4002,-23.56383605,-47.04078447,7392578.114,291706.0268,0,N
4003,-23.56396434,-47.03099163,7392578.114,292706.0268,0,N
4004,-23.56409201,-47.02119872,7392578.114,293706.0268,0,N
4005,-23.56421906,-47.01140574,7392578.114,294706.0268,0,N
4006,-23.5643455,-47.00161269,7392578.114,295706.0268,0,N
4007,-23.56447132,-46.99181958,7392578.114,296706.0268,0,N
4008,-23.56459652,-46.9820264,7392578.114,297706.0268,150,N
4009,-23.56472111,-46.97223315,7392578.114,298706.0268,415,N
4010,-23.56484509,-46.96243983,7392578.114,299706.0268,599,N
4011,-23.56496844,-46.95264645,7392578.114,300706.0268,2092,Y
4012,-23.56509118,-46.942853,7392578.114,301706.0268,8565,Y
4013,-23.5652133,-46.93305948,7392578.114,302706.0268,8881,Y
4014,-23.56533481,-46.9232659,7392578.114,303706.0268,6396,Y
4015,-23.5654557,-46.91347226,7392578.114,304706.0268,2497,N
4016,-23.56557598,-46.90367855,7392578.114,305706.0268,359,N
4017,-23.56569563,-46.89388477,7392578.114,306706.0268,331,N
4018,-23.56581468,-46.88409093,7392578.114,307706.0268,755,N
4019,-23.5659331,-46.87429703,7392578.114,308706.0268,442,Y
4020,-23.56605091,-46.86450306,7392578.114,309706.0268,297,Y
4021,-23.5661681,-46.85470903,7392578.114,310706.0268,463,Y
4022,-23.56628468,-46.84491494,7392578.114,311706.0268,11624,Y
4023,-23.56640064,-46.83512078,7392578.114,312706.0268,10633,Y
4024,-23.56651598,-46.82532656,7392578.114,313706.0268,7552,Y
4025,-23.5666307,-46.81553228,7392578.114,314706.0268,9937,Y
4026,-23.56674481,-46.80573794,7392578.114,315706.0268,12753,Y
4027,-23.56685831,-46.79594354,7392578.114,316706.0268,11612,Y
4028,-23.56697118,-46.78614908,7392578.114,317706.0268,11533,Y
4029,-23.56708344,-46.77635455,7392578.114,318706.0268,9483,Y
4030,-23.56719509,-46.76655997,7392578.114,319706.0268,6768,Y
4031,-23.56730611,-46.75676532,7392578.114,320706.0268,13456,Y
4032,-23.56741652,-46.74697062,7392578.114,321706.0268,18799,Y
4033,-23.56752632,-46.73717585,7392578.114,322706.0268,10170,Y
4034,-23.56763549,-46.72738103,7392578.114,323706.0268,8640,Y
4035,-23.56774405,-46.71758615,7392578.114,324706.0268,15105,Y
4036,-23.567852,-46.70779121,7392578.114,325706.0268,24097,Y
4037,-23.56795932,-46.69799621,7392578.114,326706.0268,23097,Y
4038,-23.56806603,-46.68820116,7392578.114,327706.0268,17753,Y
4039,-23.56817213,-46.67840605,7392578.114,328706.0268,23001,Y
4040,-23.5682776,-46.66861088,7392578.114,329706.0268,25221,Y
4041,-23.56838246,-46.65881565,7392578.114,330706.0268,22855,Y
4042,-23.56848671,-46.64902037,7392578.114,331706.0268,18213,Y
4043,-23.56859033,-46.63922503,7392578.114,332706.0268,8986,Y
4044,-23.56869334,-46.62942963,7392578.114,333706.0268,7767,Y
4045,-23.56879573,-46.61963419,7392578.114,334706.0268,11766,Y
4046,-23.56889751,-46.60983868,7392578.114,335706.0268,19540,Y
4047,-23.56899867,-46.60004312,7392578.114,336706.0268,13712,Y
4048,-23.56909921,-46.59024751,7392578.114,337706.0268,12632,Y
4049,-23.56919914,-46.58045184,7392578.114,338706.0268,13920,Y
4050,-23.56929844,-46.57065612,7392578.114,339706.0268,20277,Y
4051,-23.56939714,-46.56086035,7392578.114,340706.0268,20064,Y
4052,-23.56949521,-46.55106452,7392578.114,341706.0268,20505,Y
4053,-23.56959267,-46.54126864,7392578.114,342706.0268,18308,Y
4054,-23.56968951,-46.53147271,7392578.114,343706.0268,12383,Y
4055,-23.56978573,-46.52167672,7392578.114,344706.0268,12690,Y
4056,-23.56988134,-46.51188069,7392578.114,345706.0268,18439,Y
4057,-23.56997633,-46.5020846,7392578.114,346706.0268,16544,Y
4058,-23.5700707,-46.49228846,7392578.114,347706.0268,9330,Y
4059,-23.57016446,-46.48249227,7392578.114,348706.0268,8508,Y
4060,-23.5702576,-46.47269603,7392578.114,349706.0268,3996,Y
4061,-23.57035012,-46.46289974,7392578.114,350706.0268,1368,Y
4062,-23.57044202,-46.45310341,7392578.114,351706.0268,1891,Y
4063,-23.57053331,-46.44330702,7392578.114,352706.0268,1614,N
4064,-23.57062398,-46.43351058,7392578.114,353706.0268,1118,Y
4065,-23.57071403,-46.42371409,7392578.114,354706.0268,3379,Y
4066,-23.57080347,-46.41391756,7392578.114,355706.0268,7148,Y
4067,-23.57089229,-46.40412098,7392578.114,356706.0268,10927,Y
4068,-23.57098049,-46.39432435,7392578.114,357706.0268,6149,Y
4069,-23.57106808,-46.38452767,7392578.114,358706.0268,2045,N
4070,-23.57115505,-46.37473095,7392578.114,359706.0268,997,N
4071,-23.5712414,-46.36493418,7392578.114,360706.0268,741,Y
4072,-23.57132713,-46.35513736,7392578.114,361706.0268,374,N
4073,-23.57141225,-46.3453405,7392578.114,362706.0268,695,N
4074,-23.57149675,-46.33554359,7392578.114,363706.0268,2199,Y
4075,-23.57158063,-46.32574663,7392578.114,364706.0268,1334,N
4076,-23.57166389,-46.31594963,7392578.114,365706.0268,446,N
4077,-23.57174654,-46.30615259,7392578.114,366706.0268,443,N
4078,-23.57182857,-46.2963555,7392578.114,367706.0268,503,N
4079,-23.57190998,-46.28655837,7392578.114,368706.0268,32,N
4080,-23.57199078,-46.27676119,7392578.114,369706.0268,7,N
4081,-23.57207096,-46.26696397,7392578.114,370706.0268,18,N
4082,-23.57215052,-46.25716671,7392578.114,371706.0268,31,N
4083,-23.57222946,-46.24736941,7392578.114,372706.0268,139,N
4084,-23.57230779,-46.23757206,7392578.114,373706.0268,66,N
4085,-23.5723855,-46.22777467,7392578.114,374706.0268,2257,Y
4086,-23.57246259,-46.21797724,7392578.114,375706.0268,3108,Y
4087,-23.57253907,-46.20817977,7392578.114,376706.0268,272,N
4088,-23.57261492,-46.19838225,7392578.114,377706.0268,33,N
4089,-23.57269016,-46.1885847,7392578.114,378706.0268,514,Y
4090,-23.57276479,-46.1787871,7392578.114,379706.0268,90,N
4091,-23.57283879,-46.16898947,7392578.114,380706.0268,41,N
4092,-23.57291218,-46.1591918,7392578.114,381706.0268,11,N
4093,-23.57298495,-46.14939408,7392578.114,382706.0268,8,N
4094,-23.5730571,-46.13959633,7392578.114,383706.0268,39,N
4095,-23.57312864,-46.12979854,7392578.114,384706.0268,64,N
4096,-23.57319956,-46.12000071,7392578.114,385706.0268,54,N
4097,-23.57326986,-46.11020284,7392578.114,386706.0268,106,N
4098,-23.57333954,-46.10040493,7392578.114,387706.0268,205,N
4099,-23.57340861,-46.09060699,7392578.114,388706.0268,0,N
4100,-23.5545507,-47.06022914,7393578.114,289706.0268,0,N
4101,-23.55468016,-47.0504371,7393578.114,290706.0268,0,N
4102,-23.554809,-47.040645,7393578.114,291706.0268,0,N
4103,-23.55493724,-47.03085283,7393578.114,292706.0268,0,N
4104,-23.55506485,-47.02106059,7393578.114,293706.0268,0,N
4105,-23.55519185,-47.01126828,7393578.114,294706.0268,0,N
4106,-23.55531823,-47.0014759,7393578.114,295706.0268,0,N
4107,-23.555444,-46.99168345,7393578.114,296706.0268,0,N
4108,-23.55556915,-46.98189094,7393578.114,297706.0268,268,N
4109,-23.55569369,-46.97209836,7393578.114,298706.0268,527,N
4110,-23.55581761,-46.96230571,7393578.114,299706.0268,4338,Y
4111,-23.55594091,-46.95251299,7393578.114,300706.0268,7643,Y
4112,-23.5560636,-46.94272021,7393578.114,301706.0268,10691,Y
4113,-23.55618567,-46.93292737,7393578.114,302706.0268,9243,Y
4114,-23.55630712,-46.92313446,7393578.114,303706.0268,5933,Y
4115,-23.55642796,-46.91334148,7393578.114,304706.0268,8005,Y
4116,-23.55654818,-46.90354844,7393578.114,305706.0268,5467,Y
4117,-23.55666779,-46.89375533,7393578.114,306706.0268,2333,Y
4118,-23.55678678,-46.88396216,7393578.114,307706.0268,1406,Y
4119,-23.55690515,-46.87416892,7393578.114,308706.0268,1143,Y
4120,-23.55702291,-46.86437563,7393578.114,309706.0268,541,Y
4121,-23.55714005,-46.85458226,7393578.114,310706.0268,4473,Y
4122,-23.55725658,-46.84478884,7393578.114,311706.0268,15274,Y
4123,-23.55737249,-46.83499535,7393578.114,312706.0268,19353,Y
4124,-23.55748778,-46.8252018,7393578.114,313706.0268,10881,Y
4125,-23.55760246,-46.81540819,7393578.114,314706.0268,11608,Y
4126,-23.55771652,-46.80561452,7393578.114,315706.0268,12887,Y
4127,-23.55782997,-46.79582078,7393578.114,316706.0268,9953,Y
4128,-23.55794279,-46.78602699,7393578.114,317706.0268,11178,Y
4129,-23.55805501,-46.77623313,7393578.114,318706.0268,13224,Y
4130,-23.5581666,-46.76643922,7393578.114,319706.0268,6569,Y
4131,-23.55827758,-46.75664524,7393578.114,320706.0268,15138,Y
4132,-23.55838794,-46.7468512,7393578.114,321706.0268,22960,Y
4133,-23.55849769,-46.73705711,7393578.114,322706.0268,15051,Y
4134,-23.55860682,-46.72726295,7393578.114,323706.0268,17416,Y
4135,-23.55871533,-46.71746874,7393578.114,324706.0268,22067,Y
4136,-23.55882323,-46.70767447,7393578.114,325706.0268,22144,Y
4137,-23.55893051,-46.69788014,7393578.114,326706.0268,14894,Y
4138,-23.55903717,-46.68808576,7393578.114,327706.0268,12795,Y
4139,-23.55914322,-46.67829131,7393578.114,328706.0268,19874,Y
4140,-23.55924865,-46.66849681,7393578.114,329706.0268,26855,Y
4141,-23.55935347,-46.65870225,7393578.114,330706.0268,25921,Y
4142,-23.55945767,-46.64890764,7393578.114,331706.0268,25180,Y
4143,-23.55956125,-46.63911297,7393578.114,332706.0268,22735,Y
4144,-23.55966421,-46.62931825,7393578.114,333706.0268,13745,Y
4145,-23.55976656,-46.61952347,7393578.114,334706.0268,12583,Y
4146,-23.55986829,-46.60972863,7393578.114,335706.0268,20161,Y
4147,-23.55996941,-46.59993374,7393578.114,336706.0268,10338,Y
4148,-23.56006991,-46.5901388,7393578.114,337706.0268,8961,Y
4149,-23.56016979,-46.5803438,7393578.114,338706.0268,13669,Y
4150,-23.56026906,-46.57054875,7393578.114,339706.0268,21593,Y
4151,-23.56036771,-46.56075364,7393578.114,340706.0268,12345,Y
4152,-23.56046574,-46.55095848,7393578.114,341706.0268,14304,Y
4153,-23.56056315,-46.54116327,7393578.114,342706.0268,17283,Y
4154,-23.56065995,-46.53136801,7393578.114,343706.0268,10998,Y
4155,-23.56075614,-46.52157269,7393578.114,344706.0268,12823,Y
4156,-23.5608517,-46.51177733,7393578.114,345706.0268,21412,Y
4157,-23.56094665,-46.50198191,7393578.114,346706.0268,9534,Y
4158,-23.56104098,-46.49218644,7393578.114,347706.0268,9584,Y
4159,-23.5611347,-46.48239092,7393578.114,348706.0268,9819,Y
4160,-23.5612278,-46.47259535,7393578.114,349706.0268,8254,Y
4161,-23.56132028,-46.46279973,7393578.114,350706.0268,11219,Y
4162,-23.56141215,-46.45300406,7393578.114,351706.0268,6481,Y
4163,-23.56150339,-46.44320834,7393578.114,352706.0268,1509,Y
4164,-23.56159403,-46.43341257,7393578.114,353706.0268,970,Y
4165,-23.56168404,-46.42361676,7393578.114,354706.0268,4826,Y
4166,-23.56177344,-46.41382089,7393578.114,355706.0268,5553,Y
4167,-23.56186222,-46.40402498,7393578.114,356706.0268,11400,Y
4168,-23.56195038,-46.39422902,7393578.114,357706.0268,6660,Y
4169,-23.56203793,-46.38443301,7393578.114,358706.0268,957,Y
4170,-23.56212486,-46.37463696,7393578.114,359706.0268,3099,Y
4171,-23.56221118,-46.36484085,7393578.114,360706.0268,1779,Y
4172,-23.56229687,-46.35504471,7393578.114,361706.0268,572,Y
4173,-23.56238195,-46.34524851,7393578.114,362706.0268,914,N
4174,-23.56246642,-46.33545227,7393578.114,363706.0268,2398,N
4175,-23.56255026,-46.32565599,7393578.114,364706.0268,2140,Y
4176,-23.56263349,-46.31585966,7393578.114,365706.0268,1950,Y
4177,-23.5627161,-46.30606328,7393578.114,366706.0268,1252,N
4178,-23.5627981,-46.29626686,7393578.114,367706.0268,2155,N
4179,-23.56287948,-46.2864704,7393578.114,368706.0268,763,N
4180,-23.56296024,-46.2766739,7393578.114,369706.0268,12,N
4181,-23.56304038,-46.26687735,7393578.114,370706.0268,21,N
4182,-23.56311991,-46.25708075,7393578.114,371706.0268,31,N
4183,-23.56319882,-46.24728412,7393578.114,372706.0268,40,Y
4184,-23.56327711,-46.23748744,7393578.114,373706.0268,25,N
4185,-23.56335479,-46.22769072,7393578.114,374706.0268,3301,Y
4186,-23.56343185,-46.21789396,7393578.114,375706.0268,6788,Y
4187,-23.56350829,-46.20809715,7393578.114,376706.0268,3869,Y
4188,-23.56358412,-46.19830031,7393578.114,377706.0268,2106,Y
4189,-23.56365932,-46.18850343,7393578.114,378706.0268,369,Y
4190,-23.56373391,-46.1787065,7393578.114,379706.0268,2019,Y
4191,-23.56380789,-46.16890954,7393578.114,380706.0268,17,N
4192,-23.56388124,-46.15911253,7393578.114,381706.0268,27,N
4193,-23.56395398,-46.14931549,7393578.114,382706.0268,28,N
4194,-23.56402611,-46.1395184,7393578.114,383706.0268,130,N
4195,-23.56409761,-46.12972128,7393578.114,384706.0268,84,N
4196,-23.5641685,-46.11992412,7393578.114,385706.0268,142,N
4197,-23.56423877,-46.11012692,7393578.114,386706.0268,199,N
4198,-23.56430842,-46.10032969,7393578.114,387706.0268,119,N
4199,-23.56437746,-46.09053242,7393578.114,388706.0268,0,N
4200,-23.54552375,-47.0600884,7394578.114,289706.0268,0,N
4201,-23.54565315,-47.05029704,7394578.114,290706.0268,0,N
4202,-23.54578195,-47.0405056,7394578.114,291706.0268,0,N
4203,-23.54591012,-47.0307141,7394578.114,292706.0268,0,N
4204,-23.54603768,-47.02092252,7394578.114,293706.0268,0,N
4205,-23.54616463,-47.01113088,7394578.114,294706.0268,0,N
4206,-23.54629096,-47.00133917,7394578.114,295706.0268,0,N
4207,-23.54641667,-46.99154739,7394578.114,296706.0268,0,N
4208,-23.54654177,-46.98175555,7394578.114,297706.0268,319,N
4209,-23.54666625,-46.97196364,7394578.114,298706.0268,1799,Y
4210,-23.54679011,-46.96217166,7394578.114,299706.0268,4642,Y
4211,-23.54691336,-46.95237961,7394578.114,300706.0268,7291,Y
4212,-23.547036,-46.9425875,7394578.114,301706.0268,6700,Y
4213,-23.54715802,-46.93279532,7394578.114,302706.0268,9169,Y
4214,-23.54727942,-46.92300307,7394578.114,303706.0268,11140,Y
4215,-23.54740021,-46.91321076,7394578.114,304706.0268,6557,Y
4216,-23.54752038,-46.90341839,7394578.114,305706.0268,7343,Y
4217,-23.54763993,-46.89362595,7394578.114,306706.0268,8047,Y
4218,-23.54775887,-46.88383345,7394578.114,307706.0268,9236,Y
4219,-23.5478772,-46.87404088,7394578.114,308706.0268,7574,Y
4220,-23.54799491,-46.86424825,7394578.114,309706.0268,4036,Y
4221,-23.548112,-46.85445556,7394578.114,310706.0268,5778,Y
4222,-23.54822847,-46.8446628,7394578.114,311706.0268,14823,Y
4223,-23.54834433,-46.83486998,7394578.114,312706.0268,22874,Y
4224,-23.54845958,-46.8250771,7394578.114,313706.0268,11156,Y
4225,-23.5485742,-46.81528416,7394578.114,314706.0268,7753,Y
4226,-23.54868822,-46.80549115,7394578.114,315706.0268,10534,Y
4227,-23.54880161,-46.79569809,7394578.114,316706.0268,12327,Y
4228,-23.54891439,-46.78590496,7394578.114,317706.0268,11107,Y
4229,-23.54902656,-46.77611177,7394578.114,318706.0268,12165,Y
4230,-23.5491381,-46.76631852,7394578.114,319706.0268,14845,Y
4231,-23.54924903,-46.75652522,7394578.114,320706.0268,16089,Y
4232,-23.54935935,-46.74673185,7394578.114,321706.0268,13672,Y
4233,-23.54946905,-46.73693842,7394578.114,322706.0268,21441,Y
4234,-23.54957813,-46.72714494,7394578.114,323706.0268,23472,Y
4235,-23.5496866,-46.71735139,7394578.114,324706.0268,19403,Y
4236,-23.54979445,-46.70755779,7394578.114,325706.0268,12431,Y
4237,-23.54990169,-46.69776413,7394578.114,326706.0268,15204,Y
4238,-23.5500083,-46.68797041,7394578.114,327706.0268,22306,Y
4239,-23.55011431,-46.67817664,7394578.114,328706.0268,22361,Y
4240,-23.55021969,-46.6683828,7394578.114,329706.0268,14570,Y
4241,-23.55032446,-46.65858892,7394578.114,330706.0268,17563,Y
4242,-23.55042862,-46.64879497,7394578.114,331706.0268,13222,Y
4243,-23.55053215,-46.63900097,7394578.114,332706.0268,16908,Y
4244,-23.55063507,-46.62920691,7394578.114,333706.0268,23663,Y
4245,-23.55073738,-46.6194128,7394578.114,334706.0268,25395,Y
4246,-23.55083907,-46.60961863,7394578.114,335706.0268,22443,Y
4247,-23.55094014,-46.59982441,7394578.114,336706.0268,13954,Y
4248,-23.5510406,-46.59003014,7394578.114,337706.0268,13520,Y
4249,-23.55114044,-46.58023581,7394578.114,338706.0268,21571,Y
4250,-23.55123966,-46.57044142,7394578.114,339706.0268,13202,Y
4251,-23.55133827,-46.56064699,7394578.114,340706.0268,8736,Y
4252,-23.55143626,-46.5508525,7394578.114,341706.0268,12557,Y
4253,-23.55153363,-46.54105796,7394578.114,342706.0268,15688,Y
4254,-23.55163039,-46.53126336,7394578.114,343706.0268,17657,Y
4255,-23.55172653,-46.52146872,7394578.114,344706.0268,19790,Y
4256,-23.55182205,-46.51167402,7394578.114,345706.0268,12193,Y
4257,-23.55191696,-46.50187927,7394578.114,346706.0268,14517,Y
4258,-23.55201125,-46.49208447,7394578.114,347706.0268,16634,Y
4259,-23.55210493,-46.48228962,7394578.114,348706.0268,15994,Y
4260,-23.55219799,-46.47249472,7394578.114,349706.0268,10796,Y
4261,-23.55229043,-46.46269976,7394578.114,350706.0268,9096,Y
4262,-23.55238226,-46.45290476,7394578.114,351706.0268,8243,Y
4263,-23.55247347,-46.44310971,7394578.114,352706.0268,7548,Y
4264,-23.55256406,-46.43331461,7394578.114,353706.0268,8980,Y
4265,-23.55265404,-46.42351947,7394578.114,354706.0268,7281,Y
4266,-23.5527434,-46.41372427,7394578.114,355706.0268,9520,Y
4267,-23.55283214,-46.40392903,7394578.114,356706.0268,11133,Y
4268,-23.55292026,-46.39413374,7394578.114,357706.0268,14228,Y
4269,-23.55300777,-46.3843384,7394578.114,358706.0268,24832,Y
4270,-23.55309467,-46.37454301,7394578.114,359706.0268,6129,Y
4271,-23.55318094,-46.36474758,7394578.114,360706.0268,4889,Y
4272,-23.55326661,-46.3549521,7394578.114,361706.0268,5225,Y
4273,-23.55335165,-46.34515657,7394578.114,362706.0268,5221,Y
4274,-23.55343608,-46.335361,7394578.114,363706.0268,420,N
4275,-23.55351989,-46.32556539,7394578.114,364706.0268,1455,Y
4276,-23.55360308,-46.31576973,7394578.114,365706.0268,3715,Y
4277,-23.55368566,-46.30597402,7394578.114,366706.0268,3614,Y
4278,-23.55376762,-46.29617827,7394578.114,367706.0268,4418,Y
4279,-23.55384896,-46.28638248,7394578.114,368706.0268,1338,N
4280,-23.55392969,-46.27658664,7394578.114,369706.0268,82,N
4281,-23.5540098,-46.26679076,7394578.114,370706.0268,1123,Y
4282,-23.55408929,-46.25699484,7394578.114,371706.0268,3459,Y
4283,-23.55416817,-46.24719887,7394578.114,372706.0268,5900,Y
4284,-23.55424643,-46.23740286,7394578.114,373706.0268,3282,Y
4285,-23.55432407,-46.22760681,7394578.114,374706.0268,4794,Y
4286,-23.55440109,-46.21781072,7394578.114,375706.0268,8147,Y
4287,-23.5544775,-46.20801458,7394578.114,376706.0268,8583,Y
4288,-23.5545533,-46.19821841,7394578.114,377706.0268,5900,Y
4289,-23.55462847,-46.18842219,7394578.114,378706.0268,1857,Y
4290,-23.55470303,-46.17862594,7394578.114,379706.0268,1170,Y
4291,-23.55477697,-46.16882964,7394578.114,380706.0268,37,N
4292,-23.5548503,-46.15903331,7394578.114,381706.0268,37,N
4293,-23.55492301,-46.14923693,7394578.114,382706.0268,42,N
4294,-23.5549951,-46.13944052,7394578.114,383706.0268,46,N
4295,-23.55506657,-46.12964407,7394578.114,384706.0268,102,N
4296,-23.55513743,-46.11984757,7394578.114,385706.0268,124,N
4297,-23.55520767,-46.11005105,7394578.114,386706.0268,61,N
4298,-23.55527729,-46.10025448,7394578.114,387706.0268,28,N
4299,-23.5553463,-46.09045788,7394578.114,388706.0268,0,N
4300,-23.53649679,-47.05994774,7395578.114,289706.0268,0,N
4301,-23.53662614,-47.05015704,7395578.114,290706.0268,0,N
4302,-23.53675488,-47.04036628,7395578.114,291706.0268,0,N
4303,-23.536883,-47.03057544,7395578.114,292706.0268,0,N
4304,-23.5370105,-47.02078453,7395578.114,293706.0268,0,N
4305,-23.53713739,-47.01099356,7395578.114,294706.0268,0,N
4306,-23.53726367,-47.00120251,7395578.114,295706.0268,0,N
4307,-23.53738933,-46.9914114,7395578.114,296706.0268,0,Y
4308,-23.53751437,-46.98162023,7395578.114,297706.0268,2394,Y
4309,-23.5376388,-46.97182898,7395578.114,298706.0268,2831,Y
4310,-23.53776261,-46.96203767,7395578.114,299706.0268,1498,Y
4311,-23.53788581,-46.95224629,7395578.114,300706.0268,2694,Y
4312,-23.53800839,-46.94245484,7395578.114,301706.0268,4171,Y
4313,-23.53813036,-46.93266333,7395578.114,302706.0268,5343,Y
4314,-23.53825171,-46.92287176,7395578.114,303706.0268,9432,Y
4315,-23.53837244,-46.91308012,7395578.114,304706.0268,9228,Y
4316,-23.53849256,-46.90328841,7395578.114,305706.0268,10650,Y
4317,-23.53861207,-46.89349664,7395578.114,306706.0268,7795,Y
4318,-23.53873096,-46.8837048,7395578.114,307706.0268,10640,Y
4319,-23.53884923,-46.8739129,7395578.114,308706.0268,5092,Y
4320,-23.53896689,-46.86412094,7395578.114,309706.0268,4260,Y
4321,-23.53908393,-46.85432892,7395578.114,310706.0268,11210,Y
4322,-23.53920035,-46.84453683,7395578.114,311706.0268,15790,Y
4323,-23.53931616,-46.83474468,7395578.114,312706.0268,23243,Y
4324,-23.53943136,-46.82495246,7395578.114,313706.0268,14141,Y
4325,-23.53954594,-46.81516019,7395578.114,314706.0268,11363,Y
4326,-23.5396599,-46.80536785,7395578.114,315706.0268,11793,Y
4327,-23.53977325,-46.79557545,7395578.114,316706.0268,10881,Y
4328,-23.53988598,-46.78578299,7395578.114,317706.0268,8712,Y
4329,-23.53999809,-46.77599047,7395578.114,318706.0268,17325,Y
4330,-23.54010959,-46.76619789,7395578.114,319706.0268,14836,Y
4331,-23.54022048,-46.75640525,7395578.114,320706.0268,10867,Y
4332,-23.54033075,-46.74661255,7395578.114,321706.0268,18589,Y
4333,-23.5404404,-46.73681979,7395578.114,322706.0268,19697,Y
4334,-23.54054944,-46.72702698,7395578.114,323706.0268,22341,Y
4335,-23.54065786,-46.7172341,7395578.114,324706.0268,22191,Y
4336,-23.54076566,-46.70744117,7395578.114,325706.0268,21436,Y
4337,-23.54087285,-46.69764817,7395578.114,326706.0268,22762,Y
4338,-23.54097942,-46.68785512,7395578.114,327706.0268,13911,Y
4339,-23.54108538,-46.67806202,7395578.114,328706.0268,13669,Y
4340,-23.54119072,-46.66826885,7395578.114,329706.0268,12839,Y
4341,-23.54129545,-46.65847563,7395578.114,330706.0268,8982,Y
4342,-23.54139955,-46.64868236,7395578.114,331706.0268,16010,Y
4343,-23.54150305,-46.63888902,7395578.114,332706.0268,28683,Y
4344,-23.54160592,-46.62909564,7395578.114,333706.0268,24575,Y
4345,-23.54170819,-46.61930219,7395578.114,334706.0268,20790,Y
4346,-23.54180983,-46.60950869,7395578.114,335706.0268,13992,Y
4347,-23.54191086,-46.59971514,7395578.114,336706.0268,22630,Y
4348,-23.54201127,-46.58992153,7395578.114,337706.0268,24702,Y
4349,-23.54211107,-46.58012787,7395578.114,338706.0268,23430,Y
4350,-23.54221025,-46.57033416,7395578.114,339706.0268,13778,Y
4351,-23.54230881,-46.56054039,7395578.114,340706.0268,11393,Y
4352,-23.54240676,-46.55074657,7395578.114,341706.0268,14373,Y
4353,-23.54250409,-46.54095269,7395578.114,342706.0268,20807,Y
4354,-23.54260081,-46.53115877,7395578.114,343706.0268,18652,Y
4355,-23.54269691,-46.52136479,7395578.114,344706.0268,22191,Y
4356,-23.54279239,-46.51157076,7395578.114,345706.0268,22229,Y
4357,-23.54288726,-46.50177668,7395578.114,346706.0268,17798,Y
4358,-23.54298151,-46.49198255,7395578.114,347706.0268,14225,Y
4359,-23.54307515,-46.48218836,7395578.114,348706.0268,11683,Y
4360,-23.54316817,-46.47239413,7395578.114,349706.0268,7091,Y
4361,-23.54326057,-46.46259985,7395578.114,350706.0268,8156,Y
