lat,lon,population
37.39583333,-121.9958333,2285
37.39583333,-121.9875,1649
37.39583333,-121.9791667,3021
37.39583333,-121.9708333,1021
37.39583333,-121.9625,2864
37.39583333,-121.9541667,2829
37.39583333,-121.9458333,4133
37.39583333,-121.9375,3506
37.39583333,-121.9291667,966
37.39583333,-121.9208333,2592
37.39583333,-121.9125,1422
37.39583333,-121.9041667,2454
37.39583333,-121.8958333,1816
37.39583333,-121.8875,2065
37.39583333,-121.8791667,2093
37.39583333,-121.8708333,1511
37.39583333,-121.8625,2319
37.39583333,-121.8541667,2024
37.39583333,-121.8458333,2241
37.39583333,-121.8375,956
37.39583333,-121.8291667,576
37.39583333,-121.8208333,188
37.39583333,-121.8125,11
37.39583333,-121.8041667,32
37.39583333,-121.7958333,1
37.39583333,-121.7875,0
37.39583333,-121.7791667,1
37.3875,-122.2708333,119
37.3875,-122.2625,189
37.3875,-122.2541667,32
37.3875,-122.2458333,83
37.3875,-122.2375,189
37.3875,-122.2291667,180
37.3875,-122.2208333,171
37.3875,-122.2125,149
37.3875,-122.2041667,202
37.3875,-122.1958333,74
37.3875,-122.1875,49
37.3875,-122.1791667,4
37.3875,-122.1708333,107
37.3875,-122.1625,151
37.3875,-122.1541667,68
37.3875,-122.1458333,286
37.3875,-122.1375,255
37.3875,-122.1291667,345
37.3875,-122.1208333,872
37.3875,-122.1125,1676
37.3875,-122.1041667,1117
37.3875,-122.0958333,1722
37.3875,-122.0875,2204
37.3875,-122.0791667,2690
37.3875,-122.0708333,1856
37.3875,-122.0625,2065
37.3875,-122.0541667,1483
37.3875,-122.0458333,2583
37.3875,-122.0375,879
37.3875,-122.0291667,2122
37.3875,-122.0208333,3007
37.3875,-122.0125,4102
37.3875,-122.0041667,2565
37.3875,-121.9958333,2590
37.3875,-121.9875,1068
37.3875,-121.9791667,1670
37.3875,-121.9708333,1750
37.3875,-121.9625,5230
37.3875,-121.9541667,2954
37.3875,-121.9458333,2313
37.3875,-121.9375,1695
37.3875,-121.9291667,3083
37.3875,-121.9208333,1895
37.3875,-121.9125,1188
37.3875,-121.9041667,3681
37.3875,-121.8958333,3756
37.3875,-121.8875,2354
37.3875,-121.8791667,1952
37.3875,-121.8708333,1897
37.3875,-121.8625,1978
37.3875,-121.8541667,1736
37.3875,-121.8458333,1519
37.3875,-121.8375,2237
37.3875,-121.8291667,1499
37.3875,-121.8208333,520
37.3875,-121.8125,388
37.3875,-121.8041667,148
37.3875,-121.7958333,9
37.3875,-121.7875,1
37.3875,-121.7791667,0
37.3875,-121.7708333,0
37.37916667,-122.2708333,2
37.37916667,-122.2625,133
37.37916667,-122.2541667,48
37.37916667,-122.2458333,30
37.37916667,-122.2375,78
37.37916667,-122.2291667,188
37.37916667,-122.2208333,497
37.37916667,-122.2125,535
37.37916667,-122.2041667,338
37.37916667,-122.1958333,312
37.37916667,-122.1875,36
37.37916667,-122.1791667,4
37.37916667,-122.1708333,104
37.37916667,-122.1625,157
37.37916667,-122.1541667,130
37.37916667,-122.1458333,194
37.37916667,-122.1375,273
37.37916667,-122.1291667,361
37.37916667,-122.1208333,1694
37.37916667,-122.1125,1817
37.37916667,-122.1041667,1200
37.37916667,-122.0958333,1045
37.37916667,-122.0875,1972
37.37916667,-122.0791667,2256
37.37916667,-122.0708333,1747
37.37916667,-122.0625,2577
37.37916667,-122.0541667,3470
37.37916667,-122.0458333,2347
37.37916667,-122.0375,1972
37.37916667,-122.0291667,2510
37.37916667,-122.0208333,1342
37.37916667,-122.0125,4010
37.37916667,-122.0041667,1255
37.37916667,-121.9958333,1712
37.37916667,-121.9875,1327
37.37916667,-121.9791667,1144
37.37916667,-121.9708333,3699
37.37916667,-121.9625,2750
37.37916667,-121.9541667,2180
37.37916667,-121.9458333,1160
37.37916667,-121.9375,658
37.37916667,-121.9291667,469
37.37916667,-121.9208333,4864
37.37916667,-121.9125,1919
37.37916667,-121.9041667,1761
37.37916667,-121.8958333,884
37.37916667,-121.8875,1223
37.37916667,-121.8791667,2500
37.37916667,-121.8708333,2414
37.37916667,-121.8625,1707
37.37916667,-121.8541667,2398
37.37916667,-121.8458333,2404
37.37916667,-121.8375,2743
37.37916667,-121.8291667,2725
37.37916667,-121.8208333,1348
37.37916667,-121.8125,565
37.37916667,-121.8041667,224
37.37916667,-121.7958333,156
37.37916667,-121.7875,5
37.37916667,-121.7791667,16
37.37916667,-121.7708333,2
37.37916667,-121.7625,0
37.37083333,-122.2625,24
37.37083333,-122.2541667,9
37.37083333,-122.2458333,0
37.37083333,-122.2375,0
37.37083333,-122.2291667,4
37.37083333,-122.2208333,244
37.37083333,-122.2125,670
37.37083333,-122.2041667,107
37.37083333,-122.1958333,30
37.37083333,-122.1875,5
37.37083333,-122.1791667,27
37.37083333,-122.1708333,144
37.37083333,-122.1625,163
37.37083333,-122.1541667,197
37.37083333,-122.1458333,193
37.37083333,-122.1375,225
37.37083333,-122.1291667,228
37.37083333,-122.1208333,411
37.37083333,-122.1125,1216
37.37083333,-122.1041667,1026
37.37083333,-122.0958333,1385
37.37083333,-122.0875,1920
37.37083333,-122.0791667,1590
37.37083333,-122.0708333,1154
37.37083333,-122.0625,2294
37.37083333,-122.0541667,1870
37.37083333,-122.0458333,2421
37.37083333,-122.0375,2897
37.37083333,-122.0291667,2189
37.37083333,-122.0208333,3406
37.37083333,-122.0125,1968
37.37083333,-122.0041667,2642
37.37083333,-121.9958333,1999
37.37083333,-121.9875,2062
37.37083333,-121.9791667,1795
37.37083333,-121.9708333,1488
37.37083333,-121.9625,3574
37.37083333,-121.9541667,1023
37.37083333,-121.9458333,269
37.37083333,-121.9375,48
37.37083333,-121.9291667,389
37.37083333,-121.9208333,2067
37.37083333,-121.9125,1980
37.37083333,-121.9041667,2015
37.37083333,-121.8958333,2121
37.37083333,-121.8875,1740
37.37083333,-121.8791667,1424
37.37083333,-121.8708333,2293
37.37083333,-121.8625,1233
37.37083333,-121.8541667,3616
37.37083333,-121.8458333,2152
37.37083333,-121.8375,2795
37.37083333,-121.8291667,2995
37.37083333,-121.8208333,2338
37.37083333,-121.8125,1744
37.37083333,-121.8041667,685
37.37083333,-121.7958333,65
37.37083333,-121.7875,14
37.37083333,-121.7791667,39
37.37083333,-121.7708333,31
37.37083333,-121.7625,0
37.37083333,-121.7541667,0
37.3625,-122.2541667,1
37.3625,-122.2458333,0
37.3625,-122.2375,0
37.3625,-122.2291667,0
37.3625,-122.2208333,6
37.3625,-122.2125,171
37.3625,-122.2041667,120
37.3625,-122.1958333,11
37.3625,-122.1875,0
37.3625,-122.1791667,3
37.3625,-122.1708333,88
37.3625,-122.1625,118
37.3625,-122.1541667,176
37.3625,-122.1458333,108
37.3625,-122.1375,215
37.3625,-122.1291667,2401
37.3625,-122.1208333,560
37.3625,-122.1125,732
37.3625,-122.1041667,751
37.3625,-122.0958333,1387
37.3625,-122.0875,948
37.3625,-122.0791667,1221
37.3625,-122.0708333,1964
37.3625,-122.0625,1128
37.3625,-122.0541667,2447
37.3625,-122.0458333,1587
37.3625,-122.0375,1410
37.3625,-122.0291667,2808
37.3625,-122.0208333,3252
37.3625,-122.0125,2008
37.3625,-122.0041667,1913
37.3625,-121.9958333,2272
37.3625,-121.9875,2821
37.3625,-121.9791667,1996
37.3625,-121.9708333,1716
37.3625,-121.9625,4436
37.3625,-121.9541667,2611
37.3625,-121.9458333,1008
37.3625,-121.9375,1001
37.3625,-121.9291667,28
37.3625,-121.9208333,342
37.3625,-121.9125,4155
37.3625,-121.9041667,2075
37.3625,-121.8958333,1992
37.3625,-121.8875,2784
37.3625,-121.8791667,1011
37.3625,-121.8708333,1806
37.3625,-121.8625,2978
37.3625,-121.8541667,3479
37.3625,-121.8458333,4904
37.3625,-121.8375,2273
37.3625,-121.8291667,3414
37.3625,-121.8208333,2642
37.3625,-121.8125,2209
37.3625,-121.8041667,879
37.3625,-121.7958333,245
37.3625,-121.7875,31
37.3625,-121.7791667,56
37.3625,-121.7708333,30
37.3625,-121.7625,38
37.3625,-121.7541667,11
37.35416667,-122.2458333,2
37.35416667,-122.2375,1
37.35416667,-122.2291667,1
37.35416667,-122.2208333,12
37.35416667,-122.2125,5
37.35416667,-122.2041667,38
37.35416667,-122.1958333,27
37.35416667,-122.1875,0
37.35416667,-122.1791667,0
37.35416667,-122.1708333,2
37.35416667,-122.1625,62
37.35416667,-122.1541667,44
37.35416667,-122.1458333,81
37.35416667,-122.1375,187
37.35416667,-122.1291667,226
37.35416667,-122.1208333,205
37.35416667,-122.1125,221
37.35416667,-122.1041667,383
37.35416667,-122.0958333,604
37.35416667,-122.0875,1143
37.35416667,-122.0791667,1010
37.35416667,-122.0708333,1176
37.35416667,-122.0625,1015
37.35416667,-122.0541667,1710
37.35416667,-122.0458333,1481
37.35416667,-122.0375,2135
37.35416667,-122.0291667,2901
37.35416667,-122.0208333,2213
37.35416667,-122.0125,2878
37.35416667,-122.0041667,3166
37.35416667,-121.9958333,3053
37.35416667,-121.9875,2418
37.35416667,-121.9791667,2121
37.35416667,-121.9708333,1728
37.35416667,-121.9625,2744
37.35416667,-121.9541667,3289
37.35416667,-121.9458333,1851
37.35416667,-121.9375,4157
37.35416667,-121.9291667,512
37.35416667,-121.9208333,109
37.35416667,-121.9125,413
37.35416667,-121.9041667,7137
37.35416667,-121.8958333,2268
37.35416667,-121.8875,3277
37.35416667,-121.8791667,2174
37.35416667,-121.8708333,2387
37.35416667,-121.8625,2286
37.35416667,-121.8541667,3575
37.35416667,-121.8458333,3788
37.35416667,-121.8375,2259
37.35416667,-121.8291667,2521
37.35416667,-121.8208333,3078
37.35416667,-121.8125,3174
37.35416667,-121.8041667,2449
37.35416667,-121.7958333,1245
37.35416667,-121.7875,287
37.35416667,-121.7791667,26
37.35416667,-121.7708333,8
37.35416667,-121.7625,0
37.35416667,-121.7541667,1
37.35416667,-121.7458333,1
37.34583333,-122.2375,0
37.34583333,-122.2291667,0
37.34583333,-122.2208333,3
37.34583333,-122.2125,7
37.34583333,-122.2041667,93
37.34583333,-122.1958333,186
37.34583333,-122.1875,1
37.34583333,-122.1791667,4
37.34583333,-122.1708333,12
37.34583333,-122.1625,0
37.34583333,-122.1541667,0
37.34583333,-122.1458333,0
37.34583333,-122.1375,4
37.34583333,-122.1291667,11
37.34583333,-122.1208333,193
37.34583333,-122.1125,255
37.34583333,-122.1041667,294
37.34583333,-122.0958333,502
37.34583333,-122.0875,997
37.34583333,-122.0791667,1477
37.34583333,-122.0708333,1057
37.34583333,-122.0625,1023
37.34583333,-122.0541667,1270
37.34583333,-122.0458333,1158
37.34583333,-122.0375,2353
37.34583333,-122.0291667,2502
37.34583333,-122.0208333,1511
37.34583333,-122.0125,1880
37.34583333,-122.0041667,1614
37.34583333,-121.9958333,2791
37.34583333,-121.9875,3562
37.34583333,-121.9791667,4701
37.34583333,-121.9708333,1923
37.34583333,-121.9625,1978
37.34583333,-121.9541667,1731
37.34583333,-121.9458333,2896
37.34583333,-121.9375,2800
37.34583333,-121.9291667,3197
37.34583333,-121.9208333,2609
37.34583333,-121.9125,606
37.34583333,-121.9041667,1842
37.34583333,-121.8958333,2915
37.34583333,-121.8875,3804
37.34583333,-121.8791667,2818
37.34583333,-121.8708333,2597
37.34583333,-121.8625,2720
37.34583333,-121.8541667,2968
37.34583333,-121.8458333,2952
37.34583333,-121.8375,3599
37.34583333,-121.8291667,3783
37.34583333,-121.8208333,3221
37.34583333,-121.8125,3085
37.34583333,-121.8041667,3052
37.34583333,-121.7958333,1598
37.34583333,-121.7875,748
37.34583333,-121.7791667,124
37.34583333,-121.7708333,41
37.34583333,-121.7625,2
37.34583333,-121.7541667,1
37.34583333,-121.7458333,0
37.34583333,-121.7375,0
37.3375,-122.2291667,2
37.3375,-122.2208333,3
37.3375,-122.2125,1
37.3375,-122.2041667,1
37.3375,-122.1958333,110
37.3375,-122.1875,11
37.3375,-122.1791667,18
37.3375,-122.1708333,6
37.3375,-122.1625,0
37.3375,-122.1541667,0
37.3375,-122.1458333,0
37.3375,-122.1375,0
37.3375,-122.1291667,0
37.3375,-122.1208333,5
37.3375,-122.1125,68
37.3375,-122.1041667,94
37.3375,-122.0958333,102
37.3375,-122.0875,918
37.3375,-122.0791667,540
37.3375,-122.0708333,738
37.3375,-122.0625,2303
37.3375,-122.0541667,1125
37.3375,-122.0458333,2920
37.3375,-122.0375,4124
37.3375,-122.0291667,2320
37.3375,-122.0208333,1304
37.3375,-122.0125,1627
37.3375,-122.0041667,875
37.3375,-121.9958333,6315
37.3375,-121.9875,2761
37.3375,-121.9791667,1693
37.3375,-121.9708333,1699
37.3375,-121.9625,2037
37.3375,-121.9541667,2276
37.3375,-121.9458333,1290
37.3375,-121.9375,2037
37.3375,-121.9291667,1397
37.3375,-121.9208333,2694
37.3375,-121.9125,2800
37.3375,-121.9041667,1515
37.3375,-121.8958333,4711
37.3375,-121.8875,11185
37.3375,-121.8791667,14702
37.3375,-121.8708333,1801
37.3375,-121.8625,3650
37.3375,-121.8541667,1583
37.3375,-121.8458333,1756
37.3375,-121.8375,3951
37.3375,-121.8291667,3221
37.3375,-121.8208333,839
37.3375,-121.8125,721
37.3375,-121.8041667,525
37.3375,-121.7958333,1916
37.3375,-121.7875,1789
37.3375,-121.7791667,785
37.3375,-121.7708333,160
37.3375,-121.7625,21
37.3375,-121.7541667,14
37.3375,-121.7458333,0
37.3375,-121.7375,3
37.3375,-121.7291667,1
37.32916667,-122.2125,14
37.32916667,-122.2041667,20
37.32916667,-122.1958333,5
37.32916667,-122.1875,0
37.32916667,-122.1791667,5
37.32916667,-122.1708333,3
37.32916667,-122.1625,0
37.32916667,-122.1541667,0
37.32916667,-122.1458333,0
37.32916667,-122.1375,0
37.32916667,-122.1291667,1
37.32916667,-122.1208333,0
37.32916667,-122.1125,0
37.32916667,-122.1041667,0
37.32916667,-122.0958333,0
37.32916667,-122.0875,5
37.32916667,-122.0791667,193
37.32916667,-122.0708333,998
37.32916667,-122.0625,1291
37.32916667,-122.0541667,1119
37.32916667,-122.0458333,2153
37.32916667,-122.0375,2048
37.32916667,-122.0291667,5265
37.32916667,-122.0208333,1342
37.32916667,-122.0125,980
37.32916667,-122.0041667,679
37.32916667,-121.9958333,1727
37.32916667,-121.9875,1703
37.32916667,-121.9791667,1728
37.32916667,-121.9708333,1904
37.32916667,-121.9625,2097
37.32916667,-121.9541667,1619
37.32916667,-121.9458333,2918
37.32916667,-121.9375,3167
37.32916667,-121.9291667,2667
37.32916667,-121.9208333,2264
37.32916667,-121.9125,2288
37.32916667,-121.9041667,3912
37.32916667,-121.8958333,6026
37.32916667,-121.8875,3913
37.32916667,-121.8791667,4929
37.32916667,-121.8708333,2501
37.32916667,-121.8625,719
37.32916667,-121.8541667,3179
37.32916667,-121.8458333,4357
37.32916667,-121.8375,3584
37.32916667,-121.8291667,3694
37.32916667,-121.8208333,2496
37.32916667,-121.8125,926
37.32916667,-121.8041667,2615
37.32916667,-121.7958333,2498
37.32916667,-121.7875,2302
37.32916667,-121.7791667,1398
37.32916667,-121.7708333,1397
37.32916667,-121.7625,104
37.32916667,-121.7541667,51
37.32916667,-121.7458333,19
37.32916667,-121.7375,0
37.32916667,-121.7291667,0
37.32083333,-122.2041667,0
37.32083333,-122.1958333,1
37.32083333,-122.1875,2
37.32083333,-122.1791667,0
37.32083333,-122.1708333,0
37.32083333,-122.1625,0
37.32083333,-122.1541667,3
37.32083333,-122.1458333,0
37.32083333,-122.1375,0
37.32083333,-122.1291667,11
37.32083333,-122.1208333,0
37.32083333,-122.1125,17
37.32083333,-122.1041667,16
37.32083333,-122.0958333,52
37.32083333,-122.0875,129
37.32083333,-122.0791667,447
37.32083333,-122.0708333,1674
37.32083333,-122.0625,1014
37.32083333,-122.0541667,1799
37.32083333,-122.0458333,7083
37.32083333,-122.0375,1652
37.32083333,-122.0291667,9881
37.32083333,-122.0208333,1639
37.32083333,-122.0125,2865
37.32083333,-122.0041667,2034
37.32083333,-121.9958333,1828
37.32083333,-121.9875,2580
37.32083333,-121.9791667,3974
37.32083333,-121.9708333,3385
37.32083333,-121.9625,2553
37.32083333,-121.9541667,1441
37.32083333,-121.9458333,4641
37.32083333,-121.9375,1392
37.32083333,-121.9291667,2772
37.32083333,-121.9208333,2945
37.32083333,-121.9125,3464
37.32083333,-121.9041667,1363
37.32083333,-121.8958333,2233
37.32083333,-121.8875,2739
37.32083333,-121.8791667,3435
37.32083333,-121.8708333,2197
37.32083333,-121.8625,594
37.32083333,-121.8541667,1524
37.32083333,-121.8458333,3087
37.32083333,-121.8375,4116
37.32083333,-121.8291667,3246
37.32083333,-121.8208333,3270
37.32083333,-121.8125,928
37.32083333,-121.8041667,2013
37.32083333,-121.7958333,2363
37.32083333,-121.7875,2599
37.32083333,-121.7791667,2839
37.32083333,-121.7708333,2168
37.32083333,-121.7625,1054
37.32083333,-121.7541667,50
37.32083333,-121.7458333,5
37.32083333,-121.7375,1
37.32083333,-121.7291667,0
37.32083333,-121.7208333,0
37.3125,-122.1875,2
37.3125,-122.1791667,0
37.3125,-122.1708333,1
37.3125,-122.1625,0
37.3125,-122.1541667,0
37.3125,-122.1458333,0
37.3125,-122.1375,1
37.3125,-122.1291667,0
37.3125,-122.1208333,0
37.3125,-122.1125,0
37.3125,-122.1041667,0
37.3125,-122.0958333,25
37.3125,-122.0875,42
37.3125,-122.0791667,81
37.3125,-122.0708333,997
37.3125,-122.0625,682
37.3125,-122.0541667,3546
37.3125,-122.0458333,1687
37.3125,-122.0375,1360
37.3125,-122.0291667,2412
37.3125,-122.0208333,1547
37.3125,-122.0125,2333
37.3125,-122.0041667,1849
37.3125,-121.9958333,2242
37.3125,-121.9875,2095
37.3125,-121.9791667,3087
37.3125,-121.9708333,2929
37.3125,-121.9625,1841
37.3125,-121.9541667,1992
37.3125,-121.9458333,2484
37.3125,-121.9375,1846
37.3125,-121.9291667,4588
37.3125,-121.9208333,2622
37.3125,-121.9125,2381
37.3125,-121.9041667,2441
37.3125,-121.8958333,1841
37.3125,-121.8875,1286
37.3125,-121.8791667,3497
37.3125,-121.8708333,3504
37.3125,-121.8625,2794
37.3125,-121.8541667,786
37.3125,-121.8458333,1583
37.3125,-121.8375,2737
37.3125,-121.8291667,2427
37.3125,-121.8208333,2615
37.3125,-121.8125,2372
37.3125,-121.8041667,2997
37.3125,-121.7958333,2096
37.3125,-121.7875,1903
37.3125,-121.7791667,1966
37.3125,-121.7708333,1801
37.3125,-121.7625,2111
37.3125,-121.7541667,574
37.3125,-121.7458333,3
37.3125,-121.7375,0
37.3125,-121.7291667,0
37.3125,-121.7208333,0
37.3125,-121.7125,0
37.30416667,-122.1791667,0
37.30416667,-122.1708333,0
37.30416667,-122.1625,3
37.30416667,-122.1541667,0
37.30416667,-122.1458333,0
37.30416667,-122.1375,1
37.30416667,-122.1291667,10
37.30416667,-122.1208333,6
37.30416667,-122.1125,6
37.30416667,-122.1041667,0
37.30416667,-122.0958333,3
37.30416667,-122.0875,6
37.30416667,-122.0791667,8
37.30416667,-122.0708333,62
37.30416667,-122.0625,174
37.30416667,-122.0541667,1058
37.30416667,-122.0458333,1773
37.30416667,-122.0375,1781
37.30416667,-122.0291667,2538
37.30416667,-122.0208333,1481
37.30416667,-122.0125,2138
37.30416667,-122.0041667,2823
37.30416667,-121.9958333,1304
37.30416667,-121.9875,1615
37.30416667,-121.9791667,2702
37.30416667,-121.9708333,3455
37.30416667,-121.9625,2267
37.30416667,-121.9541667,2405
37.30416667,-121.9458333,3100
37.30416667,-121.9375,1630
37.30416667,-121.9291667,3165
37.30416667,-121.9208333,2726
37.30416667,-121.9125,1704
37.30416667,-121.9041667,1688
37.30416667,-121.8958333,2438
37.30416667,-121.8875,1803
37.30416667,-121.8791667,1418
37.30416667,-121.8708333,1871
37.30416667,-121.8625,727
37.30416667,-121.8541667,713
37.30416667,-121.8458333,2787
37.30416667,-121.8375,1765
37.30416667,-121.8291667,1592
37.30416667,-121.8208333,2135
37.30416667,-121.8125,2788
37.30416667,-121.8041667,3360
37.30416667,-121.7958333,1325
37.30416667,-121.7875,1275
37.30416667,-121.7791667,1484
37.30416667,-121.7708333,1202
37.30416667,-121.7625,2474
37.30416667,-121.7541667,340
37.30416667,-121.7458333,8
37.30416667,-121.7375,0
37.30416667,-121.7291667,0
37.30416667,-121.7208333,0
37.30416667,-121.7125,0
37.30416667,-121.7041667,0
37.29583333,-122.1625,15
37.29583333,-122.1541667,7
37.29583333,-122.1458333,0
37.29583333,-122.1375,0
37.29583333,-122.1291667,0
37.29583333,-122.1208333,0
37.29583333,-122.1125,31
37.29583333,-122.1041667,22
37.29583333,-122.0958333,39
37.29583333,-122.0875,21
37.29583333,-122.0791667,7
37.29583333,-122.0708333,6
37.29583333,-122.0625,90
37.29583333,-122.0541667,166
37.29583333,-122.0458333,686
37.29583333,-122.0375,1399
37.29583333,-122.0291667,2176
37.29583333,-122.0208333,1511
37.29583333,-122.0125,1706
37.29583333,-122.0041667,1699
37.29583333,-121.9958333,1973
37.29583333,-121.9875,2701
37.29583333,-121.9791667,1891
37.29583333,-121.9708333,2399
37.29583333,-121.9625,2606
37.29583333,-121.9541667,4292
37.29583333,-121.9458333,3155
37.29583333,-121.9375,2010
37.29583333,-121.9291667,2176
37.29583333,-121.9208333,2096
37.29583333,-121.9125,2216
37.29583333,-121.9041667,1067
37.29583333,-121.8958333,2152
37.29583333,-121.8875,1824
37.29583333,-121.8791667,2057
37.29583333,-121.8708333,1173
37.29583333,-121.8625,509
37.29583333,-121.8541667,1014
37.29583333,-121.8458333,3149
37.29583333,-121.8375,2889
37.29583333,-121.8291667,2038
37.29583333,-121.8208333,1011
37.29583333,-121.8125,1879
37.29583333,-121.8041667,1102
37.29583333,-121.7958333,501
37.29583333,-121.7875,903
37.29583333,-121.7791667,764
37.29583333,-121.7708333,534
37.29583333,-121.7625,1254
37.29583333,-121.7541667,783
37.29583333,-121.7458333,201
37.29583333,-121.7375,25
37.29583333,-121.7291667,0
37.29583333,-121.7208333,0
37.29583333,-121.7125,0
37.29583333,-121.7041667,0
37.29583333,-121.6958333,0
37.2875,-122.1458333,1
37.2875,-122.1375,0
37.2875,-122.1291667,1
37.2875,-122.1208333,0
37.2875,-122.1125,1
37.2875,-122.1041667,1
37.2875,-122.0958333,21
37.2875,-122.0875,8
37.2875,-122.0791667,3
37.2875,-122.0708333,2
37.2875,-122.0625,13
37.2875,-122.0541667,150
37.2875,-122.0458333,169
37.2875,-122.0375,663
37.2875,-122.0291667,1298
37.2875,-122.0208333,810
37.2875,-122.0125,1010
37.2875,-122.0041667,1104
37.2875,-121.9958333,1277
37.2875,-121.9875,2938
37.2875,-121.9791667,2250
37.2875,-121.9708333,1884
37.2875,-121.9625,1493
37.2875,-121.9541667,1916
37.2875,-121.9458333,4967
37.2875,-121.9375,3067
37.2875,-121.9291667,2182
37.2875,-121.9208333,971
37.2875,-121.9125,956
37.2875,-121.9041667,1760
37.2875,-121.8958333,2009
37.2875,-121.8875,1276
37.2875,-121.8791667,1736
37.2875,-121.8708333,1118
37.2875,-121.8625,1047
37.2875,-121.8541667,443
37.2875,-121.8458333,1570
37.2875,-121.8375,2617
37.2875,-121.8291667,4283
37.2875,-121.8208333,2622
37.2875,-121.8125,647
37.2875,-121.8041667,580
37.2875,-121.7958333,508
37.2875,-121.7875,287
37.2875,-121.7791667,499
37.2875,-121.7708333,539
37.2875,-121.7625,610
37.2875,-121.7541667,529
37.2875,-121.7458333,453
37.2875,-121.7375,566
37.2875,-121.7291667,12
37.2875,-121.7208333,0
37.2875,-121.7125,0
37.2875,-121.7041667,0
37.2875,-121.6958333,0
37.27916667,-122.1375,1
37.27916667,-122.1291667,4
37.27916667,-122.1208333,12
37.27916667,-122.1125,2
37.27916667,-122.1041667,3
37.27916667,-122.0958333,0
37.27916667,-122.0875,0
37.27916667,-122.0791667,0
37.27916667,-122.0708333,2
37.27916667,-122.0625,34
37.27916667,-122.0541667,22
37.27916667,-122.0458333,96
37.27916667,-122.0375,437
37.27916667,-122.0291667,1195
37.27916667,-122.0208333,898
37.27916667,-122.0125,679
37.27916667,-122.0041667,1053
37.27916667,-121.9958333,1330
37.27916667,-121.9875,1736
37.27916667,-121.9791667,2098
37.27916667,-121.9708333,1777
37.27916667,-121.9625,1394
37.27916667,-121.9541667,3241
37.27916667,-121.9458333,1618
37.27916667,-121.9375,2555
37.27916667,-121.9291667,2079
37.27916667,-121.9208333,1730
37.27916667,-121.9125,1394
37.27916667,-121.9041667,1944
37.27916667,-121.8958333,1357
37.27916667,-121.8875,1456
37.27916667,-121.8791667,2094
37.27916667,-121.8708333,2694
37.27916667,-121.8625,1698
37.27916667,-121.8541667,2259
37.27916667,-121.8458333,2230
37.27916667,-121.8375,3138
37.27916667,-121.8291667,4203
37.27916667,-121.8208333,2561
37.27916667,-121.8125,1286
37.27916667,-121.8041667,398
37.27916667,-121.7958333,102
37.27916667,-121.7875,34
37.27916667,-121.7791667,860
37.27916667,-121.7708333,476
37.27916667,-121.7625,1085
37.27916667,-121.7541667,573
37.27916667,-121.7458333,685
37.27916667,-121.7375,356
37.27916667,-121.7291667,0
37.27916667,-121.7208333,0
37.27916667,-121.7125,0
37.27916667,-121.7041667,0
37.27916667,-121.6958333,0
37.27916667,-121.6875,0
37.27083333,-122.1208333,12
37.27083333,-122.1125,0
37.27083333,-122.1041667,18
37.27083333,-122.0958333,26
37.27083333,-122.0875,8
37.27083333,-122.0791667,11
37.27083333,-122.0708333,14
37.27083333,-122.0625,113
37.27083333,-122.0541667,126
37.27083333,-122.0458333,183
37.27083333,-122.0375,573
37.27083333,-122.0291667,1089
37.27083333,-122.0208333,959
37.27083333,-122.0125,1242
37.27083333,-122.0041667,899
37.27083333,-121.9958333,903
37.27083333,-121.9875,1920
37.27083333,-121.9791667,1320
37.27083333,-121.9708333,1499
37.27083333,-121.9625,2310
37.27083333,-121.9541667,727
37.27083333,-121.9458333,1185
37.27083333,-121.9375,2426
37.27083333,-121.9291667,2108
37.27083333,-121.9208333,1684
37.27083333,-121.9125,1665
37.27083333,-121.9041667,1568
37.27083333,-121.8958333,1653
37.27083333,-121.8875,1557
37.27083333,-121.8791667,1343
37.27083333,-121.8708333,1630
37.27083333,-121.8625,1260
37.27083333,-121.8541667,1865
37.27083333,-121.8458333,2665
37.27083333,-121.8375,2742
37.27083333,-121.8291667,1920
37.27083333,-121.8208333,1819
37.27083333,-121.8125,2317
37.27083333,-121.8041667,2089
37.27083333,-121.7958333,1335
37.27083333,-121.7875,607
37.27083333,-121.7791667,61
37.27083333,-121.7708333,349
37.27083333,-121.7625,274
37.27083333,-121.7541667,353
37.27083333,-121.7458333,122
37.27083333,-121.7375,370
37.27083333,-121.7291667,0
37.27083333,-121.7208333,0
37.27083333,-121.7125,0
37.27083333,-121.7041667,0
37.27083333,-121.6958333,0
37.27083333,-121.6875,0
37.27083333,-121.6791667,1
37.2625,-122.1041667,6
37.2625,-122.0958333,14
37.2625,-122.0875,0
37.2625,-122.0791667,0
37.2625,-122.0708333,0
37.2625,-122.0625,43
37.2625,-122.0541667,142
37.2625,-122.0458333,234
37.2625,-122.0375,945
37.2625,-122.0291667,2023
37.2625,-122.0208333,439
37.2625,-122.0125,2128
37.2625,-122.0041667,544
37.2625,-121.9958333,674
37.2625,-121.9875,1455
37.2625,-121.9791667,884
37.2625,-121.9708333,1705
37.2625,-121.9625,1579
37.2625,-121.9541667,338
37.2625,-121.9458333,2798
37.2625,-121.9375,1511
37.2625,-121.9291667,1183
37.2625,-121.9208333,2376
37.2625,-121.9125,1772
37.2625,-121.9041667,1592
37.2625,-121.8958333,1931
37.2625,-121.8875,2041
37.2625,-121.8791667,2563
37.2625,-121.8708333,1500
37.2625,-121.8625,2053
