lat,lon,population
-23.52083333,-46.55416667,11807
-23.52083333,-46.54583333,18175
-23.52083333,-46.5375,15146
-23.52083333,-46.52916667,15146
-23.52083333,-46.52083333,15146
-23.52083333,-46.5125,18175
-23.52083333,-46.50416667,8330
-23.52083333,-46.49583333,7720
-23.52083333,-46.4875,9677
-23.52083333,-46.47916667,7370
-23.52083333,-46.47083333,8672
-23.52083333,-46.4625,10484
-23.52083333,-46.45416667,9019
-23.52083333,-46.44583333,11386
-23.52083333,-46.4375,9487
-23.52083333,-46.42916667,7982
-23.52083333,-46.42083333,8414
-23.52083333,-46.4125,11384
-23.52083333,-46.40416667,8837
-23.52083333,-46.39583333,9770
-23.52083333,-46.3875,8537
-23.52083333,-46.37916667,2727
-23.52083333,-46.37083333,10886
-23.52083333,-46.3625,5490
-23.52083333,-46.35416667,2824
-23.52083333,-46.34583333,10729
-23.52083333,-46.3375,2675
-23.52083333,-46.32916667,3361
-23.52083333,-46.32083333,2101
-23.52083333,-46.3125,1120
-23.52083333,-46.30416667,1466
-23.52083333,-46.29583333,866
-23.52083333,-46.2875,173
-23.52083333,-46.27916667,32
-23.52083333,-46.27083333,32
-23.52083333,-46.2625,13
-23.52083333,-46.25416667,5
-23.52083333,-46.24583333,5
-23.52083333,-46.2375,5
-23.52083333,-46.22916667,42
-23.52083333,-46.22083333,182
-23.52083333,-46.2125,1120
-23.52083333,-46.20416667,11311
-23.52083333,-46.19583333,17954
-23.52083333,-46.1875,18448
-23.52083333,-46.17916667,5970
-23.52083333,-46.17083333,2665
-23.52083333,-46.1625,858
-23.52083333,-46.15416667,174
-23.52083333,-46.14583333,1117
-23.52083333,-46.1375,1219
-23.52083333,-46.12916667,44
-23.52083333,-46.12083333,522
-23.52083333,-46.1125,8
-23.52916667,-46.97916667,11345
-23.52916667,-46.97083333,486
-23.52916667,-46.9625,593
-23.52916667,-46.95416667,400
-23.52916667,-46.94583333,1141
-23.52916667,-46.9375,951
-23.52916667,-46.92916667,5070
-23.52916667,-46.92083333,7843
-23.52916667,-46.9125,3173
-23.52916667,-46.90416667,34238
-23.52916667,-46.89583333,2986
-23.52916667,-46.8875,10221
-23.52916667,-46.87916667,1175
-23.52916667,-46.87083333,369
-23.52916667,-46.8625,2918
-23.52916667,-46.85416667,9288
-23.52916667,-46.84583333,9753
-23.52916667,-46.8375,19728
-23.52916667,-46.82916667,11442
-23.52916667,-46.82083333,17110
-23.52916667,-46.8125,9841
-23.52916667,-46.80416667,12383
-23.52916667,-46.79583333,15499
-23.52916667,-46.7875,14351
-23.52916667,-46.77916667,9677
-23.52916667,-46.77083333,12055
-23.52916667,-46.7625,5741
-23.52916667,-46.75416667,18768
-23.52916667,-46.74583333,11699
-23.52916667,-46.7375,18175
-23.52916667,-46.72916667,7364
-23.52916667,-46.72083333,8330
-23.52916667,-46.7125,9466
-23.52916667,-46.70416667,9466
-23.52916667,-46.69583333,17670
-23.52916667,-46.6875,13253
-23.52916667,-46.67916667,18932
-23.52916667,-46.67083333,20598
-23.52916667,-46.6625,18970
-23.52916667,-46.65416667,17418
-23.52916667,-46.64583333,20094
-23.52916667,-46.6375,12117
-23.52916667,-46.62916667,17280
-23.52916667,-46.62083333,7068
-23.52916667,-46.6125,8456
-23.52916667,-46.60416667,16408
-23.52916667,-46.59583333,19222
-23.52916667,-46.5875,19871
-23.52916667,-46.57916667,18808
-23.52916667,-46.57083333,17494
-23.52916667,-46.5625,17493
-23.52916667,-46.55416667,18175
-23.52916667,-46.54583333,11359
-23.52916667,-46.5375,7573
-23.52916667,-46.52916667,15146
-23.52916667,-46.52083333,15146
-23.52916667,-46.5125,18175
-23.52916667,-46.50416667,18175
-23.52916667,-46.49583333,6936
-23.52916667,-46.4875,6597
-23.52916667,-46.47916667,9034
-23.52916667,-46.47083333,10522
-23.52916667,-46.4625,12130
-23.52916667,-46.45416667,5445
-23.52916667,-46.44583333,6882
-23.52916667,-46.4375,9392
-23.52916667,-46.42916667,7769
-23.52916667,-46.42083333,8850
-23.52916667,-46.4125,11681
-23.52916667,-46.40416667,11720
-23.52916667,-46.39583333,8895
-23.52916667,-46.3875,2633
-23.52916667,-46.37916667,1665
-23.52916667,-46.37083333,6433
-23.52916667,-46.3625,5261
-23.52916667,-46.35416667,5381
-23.52916667,-46.34583333,13438
-23.52916667,-46.3375,11849
-23.52916667,-46.32916667,3325
-23.52916667,-46.32083333,12745
-23.52916667,-46.3125,3200
-23.52916667,-46.30416667,2346
-23.52916667,-46.29583333,168
-23.52916667,-46.2875,1491
-23.52916667,-46.27916667,15
-23.52916667,-46.27083333,55
-23.52916667,-46.2625,13
-23.52916667,-46.25416667,19
-23.52916667,-46.24583333,23
-23.52916667,-46.2375,27
-23.52916667,-46.22916667,1151
-23.52916667,-46.22083333,1567
-23.52916667,-46.2125,2949
-23.52916667,-46.20416667,20737
-23.52916667,-46.19583333,16967
-23.52916667,-46.1875,13717
-23.52916667,-46.17916667,5141
-23.52916667,-46.17083333,2638
-23.52916667,-46.1625,1203
-23.52916667,-46.15416667,31
-23.52916667,-46.14583333,54
-23.52916667,-46.1375,63
-23.52916667,-46.12916667,2
-23.52916667,-46.12083333,2
-23.52916667,-46.1125,1
-23.5375,-46.97916667,3076
-23.5375,-46.97083333,1456
-23.5375,-46.9625,1141
-23.5375,-46.95416667,2139
-23.5375,-46.94583333,3423
-23.5375,-46.9375,3423
-23.5375,-46.92916667,5553
-23.5375,-46.92083333,8895
-23.5375,-46.9125,6784
-23.5375,-46.90416667,6373
-23.5375,-46.89583333,5701
-23.5375,-46.8875,9248
-23.5375,-46.87916667,6238
-23.5375,-46.87083333,1758
-23.5375,-46.8625,4555
-23.5375,-46.85416667,10256
-23.5375,-46.84583333,12299
-23.5375,-46.8375,19728
-23.5375,-46.82916667,11481
-23.5375,-46.82083333,9531
-23.5375,-46.8125,7368
-23.5375,-46.80416667,9841
-23.5375,-46.79583333,7408
-23.5375,-46.7875,5166
-23.5375,-46.77916667,13777
-23.5375,-46.77083333,13777
-23.5375,-46.7625,8611
-23.5375,-46.75416667,7573
-23.5375,-46.74583333,17523
-23.5375,-46.7375,14725
-23.5375,-46.72916667,18175
-23.5375,-46.72083333,18554
-23.5375,-46.7125,16787
-23.5375,-46.70416667,18024
-23.5375,-46.69583333,18024
-23.5375,-46.6875,7952
-23.5375,-46.67916667,10188
-23.5375,-46.67083333,9088
-23.5375,-46.6625,10728
-23.5375,-46.65416667,19311
-23.5375,-46.64583333,24032
-23.5375,-46.6375,20598
-23.5375,-46.62916667,19526
-23.5375,-46.62083333,7952
-23.5375,-46.6125,7068
-23.5375,-46.60416667,13253
-23.5375,-46.59583333,19084
-23.5375,-46.5875,10602
-23.5375,-46.57916667,14136
-23.5375,-46.57083333,17670
-23.5375,-46.5625,17493
-23.5375,-46.55416667,18175
-23.5375,-46.54583333,11359
-23.5375,-46.5375,6660
-23.5375,-46.52916667,7573
-23.5375,-46.52083333,18175
-23.5375,-46.5125,8482
-23.5375,-46.50416667,7824
-23.5375,-46.49583333,7326
-23.5375,-46.4875,5547
-23.5375,-46.47916667,6698
-23.5375,-46.47083333,7485
-23.5375,-46.4625,8301
-23.5375,-46.45416667,4445
-23.5375,-46.44583333,7952
-23.5375,-46.4375,9438
-23.5375,-46.42916667,7154
-23.5375,-46.42083333,8290
-23.5375,-46.4125,7825
-23.5375,-46.40416667,7484
-23.5375,-46.39583333,6841
-23.5375,-46.3875,2299
-23.5375,-46.37916667,3132
-23.5375,-46.37083333,8762
-23.5375,-46.3625,19429
-23.5375,-46.35416667,6040
-23.5375,-46.34583333,6173
-23.5375,-46.3375,2075
-23.5375,-46.32916667,2371
-23.5375,-46.32083333,5079
-23.5375,-46.3125,16072
-23.5375,-46.30416667,16457
-23.5375,-46.29583333,2801
-23.5375,-46.2875,2778
-23.5375,-46.27916667,348
-23.5375,-46.27083333,280
-23.5375,-46.2625,33
-23.5375,-46.25416667,6
-23.5375,-46.24583333,323
-23.5375,-46.2375,716
-23.5375,-46.22916667,2055
-23.5375,-46.22083333,4623
-23.5375,-46.2125,4219
-23.5375,-46.20416667,6868
-23.5375,-46.19583333,6415
-23.5375,-46.1875,6464
-23.5375,-46.17916667,6306
-23.5375,-46.17083333,3827
-23.5375,-46.1625,1366
-23.5375,-46.15416667,46
-23.5375,-46.14583333,25
-23.5375,-46.1375,44
-23.5375,-46.12916667,12
-23.5375,-46.12083333,7
-23.5375,-46.1125,3
-23.54583333,-46.97916667,500
-23.54583333,-46.97083333,2030
-23.54583333,-46.9625,3959
-23.54583333,-46.95416667,5693
-23.54583333,-46.94583333,5136
-23.54583333,-46.9375,4254
-23.54583333,-46.92916667,11536
-23.54583333,-46.92083333,7111
-23.54583333,-46.9125,3968
-23.54583333,-46.90416667,6092
-23.54583333,-46.89583333,6384
-23.54583333,-46.8875,8255
-23.54583333,-46.87916667,6658
-23.54583333,-46.87083333,6026
-23.54583333,-46.8625,1657
-23.54583333,-46.85416667,5488
-23.54583333,-46.84583333,11705
-23.54583333,-46.8375,19728
-23.54583333,-46.82916667,10847
-23.54583333,-46.82083333,4513
-23.54583333,-46.8125,6882
-23.54583333,-46.80416667,8628
-23.54583333,-46.79583333,10087
-23.54583333,-46.7875,8580
-23.54583333,-46.77916667,8611
-23.54583333,-46.77083333,11481
-23.54583333,-46.7625,13203
-23.54583333,-46.75416667,11990
-23.54583333,-46.74583333,8987
-23.54583333,-46.7375,18532
-23.54583333,-46.72916667,18797
-23.54583333,-46.72083333,17292
-23.54583333,-46.7125,8835
-23.54583333,-46.70416667,9088
-23.54583333,-46.69583333,13884
-23.54583333,-46.6875,19526
-23.54583333,-46.67916667,17834
-23.54583333,-46.67083333,10476
-23.54583333,-46.6625,9971
-23.54583333,-46.65416667,18560
-23.54583333,-46.64583333,23326
-23.54583333,-46.6375,21912
-23.54583333,-46.62916667,18345
-23.54583333,-46.62083333,17670
-23.54583333,-46.6125,8835
-23.54583333,-46.60416667,17670
-23.54583333,-46.59583333,18024
-23.54583333,-46.5875,21029
-23.54583333,-46.57916667,17670
-23.54583333,-46.57083333,8835
-23.54583333,-46.5625,8204
-23.54583333,-46.55416667,7573
-23.54583333,-46.54583333,18175
-23.54583333,-46.5375,15146
-23.54583333,-46.52916667,15146
-23.54583333,-46.52083333,18175
-23.54583333,-46.5125,18175
-23.54583333,-46.50416667,15146
-23.54583333,-46.49583333,11359
-23.54583333,-46.4875,11567
-23.54583333,-46.47916667,7083
-23.54583333,-46.47083333,4418
-23.54583333,-46.4625,6626
-23.54583333,-46.45416667,6880
-23.54583333,-46.44583333,8071
-23.54583333,-46.4375,9845
-23.54583333,-46.42916667,7686
-23.54583333,-46.42083333,9466
-23.54583333,-46.4125,5964
-23.54583333,-46.40416667,8035
-23.54583333,-46.39583333,9145
-23.54583333,-46.3875,21971
-23.54583333,-46.37916667,4511
-23.54583333,-46.37083333,11155
-23.54583333,-46.3625,13867
-23.54583333,-46.35416667,6825
-23.54583333,-46.34583333,1612
-23.54583333,-46.3375,2179
-23.54583333,-46.32916667,2040
-23.54583333,-46.32083333,2311
-23.54583333,-46.3125,11723
-23.54583333,-46.30416667,5420
-23.54583333,-46.29583333,3773
-23.54583333,-46.2875,2464
-23.54583333,-46.27916667,132
-23.54583333,-46.27083333,1281
-23.54583333,-46.2625,12819
-23.54583333,-46.25416667,3424
-23.54583333,-46.24583333,5855
-23.54583333,-46.2375,4823
-23.54583333,-46.22916667,6061
-23.54583333,-46.22083333,6678
-23.54583333,-46.2125,8569
-23.54583333,-46.20416667,6417
-23.54583333,-46.19583333,6815
-23.54583333,-46.1875,5058
-23.54583333,-46.17916667,2600
-23.54583333,-46.17083333,1144
-23.54583333,-46.1625,53
-23.54583333,-46.15416667,119
-23.54583333,-46.14583333,217
-23.54583333,-46.1375,4
-23.54583333,-46.12916667,4
-23.54583333,-46.12083333,5
-23.54583333,-46.1125,18
-23.54583333,-46.10416667,125
-23.55416667,-46.97916667,458
-23.55416667,-46.97083333,417
-23.55416667,-46.9625,4883
-23.55416667,-46.95416667,6809
-23.55416667,-46.94583333,8510
-23.55416667,-46.9375,7276
-23.55416667,-46.92916667,6005
-23.55416667,-46.92083333,2782
-23.55416667,-46.9125,8820
-23.55416667,-46.90416667,4417
-23.55416667,-46.89583333,2302
-23.55416667,-46.8875,1277
-23.55416667,-46.87916667,1006
-23.55416667,-46.87083333,1018
-23.55416667,-46.8625,83
-23.55416667,-46.85416667,5478
-23.55416667,-46.84583333,12403
-23.55416667,-46.8375,17755
-23.55416667,-46.82916667,9765
-23.55416667,-46.82083333,7990
-23.55416667,-46.8125,10793
-23.55416667,-46.80416667,9532
-23.55416667,-46.79583333,6971
-23.55416667,-46.7875,8029
-23.55416667,-46.77916667,12629
-23.55416667,-46.77083333,5331
-23.55416667,-46.7625,5084
-23.55416667,-46.75416667,18175
-23.55416667,-46.74583333,18175
-23.55416667,-46.7375,11359
-23.55416667,-46.72916667,14533
-23.55416667,-46.72083333,18082
-23.55416667,-46.7125,19439
-23.55416667,-46.70416667,13884
-23.55416667,-46.69583333,8078
-23.55416667,-46.6875,10097
-23.55416667,-46.67916667,15146
-23.55416667,-46.67083333,20800
-23.55416667,-46.6625,21811
-23.55416667,-46.65416667,18238
-23.55416667,-46.64583333,22619
-23.55416667,-46.6375,19096
-23.55416667,-46.62916667,19084
-23.55416667,-46.62083333,21028
-23.55416667,-46.6125,19084
-23.55416667,-46.60416667,13253
-23.55416667,-46.59583333,7952
-23.55416667,-46.5875,13253
-23.55416667,-46.57916667,19084
-23.55416667,-46.57083333,7952
-23.55416667,-46.5625,6563
-23.55416667,-46.55416667,7449
-23.55416667,-46.54583333,15146
-23.55416667,-46.5375,8330
-23.55416667,-46.52916667,18175
-23.55416667,-46.52083333,15146
-23.55416667,-46.5125,7838
-23.55416667,-46.50416667,11515
-23.55416667,-46.49583333,12950
-23.55416667,-46.4875,14426
-23.55416667,-46.47916667,11359
-23.55416667,-46.47083333,7019
-23.55416667,-46.4625,6690
-23.55416667,-46.45416667,6515
-23.55416667,-46.44583333,5936
-23.55416667,-46.4375,7555
-23.55416667,-46.42916667,7680
-23.55416667,-46.42083333,4323
-23.55416667,-46.4125,9202
-23.55416667,-46.40416667,8534
-23.55416667,-46.39583333,8780
-23.55416667,-46.3875,27787
-23.55416667,-46.37916667,5629
-23.55416667,-46.37083333,4146
-23.55416667,-46.3625,3947
-23.55416667,-46.35416667,4578
-23.55416667,-46.34583333,4618
-23.55416667,-46.3375,113
-23.55416667,-46.32916667,462
-23.55416667,-46.32083333,2206
-23.55416667,-46.3125,3798
-23.55416667,-46.30416667,2537
-23.55416667,-46.29583333,3847
-23.55416667,-46.2875,1026
-23.55416667,-46.27916667,85
-23.55416667,-46.27083333,21
-23.55416667,-46.2625,2364
-23.55416667,-46.25416667,3436
-23.55416667,-46.24583333,5728
-23.55416667,-46.2375,2288
-23.55416667,-46.22916667,3458
-23.55416667,-46.22083333,5940
-23.55416667,-46.2125,7438
-23.55416667,-46.20416667,6420
-23.55416667,-46.19583333,3798
-23.55416667,-46.1875,818
-23.55416667,-46.17916667,859
-23.55416667,-46.17083333,30
-23.55416667,-46.1625,35
-23.55416667,-46.15416667,20
-23.55416667,-46.14583333,46
-23.55416667,-46.1375,18
-23.55416667,-46.12916667,96
-23.55416667,-46.12083333,100
-23.55416667,-46.1125,38
-23.55416667,-46.10416667,28
-23.5625,-46.97916667,222
-23.5625,-46.97083333,355
-23.5625,-46.9625,500
-23.5625,-46.95416667,750
-23.5625,-46.94583333,8589
-23.5625,-46.9375,9634
-23.5625,-46.92916667,8485
-23.5625,-46.92083333,4724
-23.5625,-46.9125,1596
-23.5625,-46.90416667,141
-23.5625,-46.89583333,145
-23.5625,-46.8875,785
-23.5625,-46.87916667,213
-23.5625,-46.87083333,431
-23.5625,-46.8625,128
-23.5625,-46.85416667,506
-23.5625,-46.84583333,12720
-23.5625,-46.8375,11022
-23.5625,-46.82916667,5113
-23.5625,-46.82083333,5504
-23.5625,-46.8125,9130
-23.5625,-46.80416667,10864
-23.5625,-46.79583333,8477
-23.5625,-46.7875,10067
-23.5625,-46.77916667,9267
-23.5625,-46.77083333,3543
-23.5625,-46.7625,6002
-23.5625,-46.75416667,12117
-23.5625,-46.74583333,18175
-23.5625,-46.7375,6816
-23.5625,-46.72916667,6058
-23.5625,-46.72083333,8204
-23.5625,-46.7125,17219
-23.5625,-46.70416667,20191
-23.5625,-46.69583333,15146
-23.5625,-46.6875,10476
-23.5625,-46.67916667,18667
-23.5625,-46.67083333,21104
-23.5625,-46.6625,17292
-23.5625,-46.65416667,20094
-23.5625,-46.64583333,11107
-23.5625,-46.6375,19526
-23.5625,-46.62916667,9497
-23.5625,-46.62083333,8835
-23.5625,-46.6125,18024
-23.5625,-46.60416667,8835
-23.5625,-46.59583333,6802
-23.5625,-46.5875,7068
-23.5625,-46.57916667,12874
-23.5625,-46.57083333,17493
-23.5625,-46.5625,7825
-23.5625,-46.55416667,7573
-23.5625,-46.54583333,15146
-23.5625,-46.5375,11359
-23.5625,-46.52916667,6816
-23.5625,-46.52083333,11359
-23.5625,-46.5125,18175
-23.5625,-46.50416667,5680
-23.5625,-46.49583333,7878
-23.5625,-46.4875,7031
-23.5625,-46.47916667,8691
-23.5625,-46.47083333,6033
-23.5625,-46.4625,11359
-23.5625,-46.45416667,6058
-23.5625,-46.44583333,1348
-23.5625,-46.4375,429
-23.5625,-46.42916667,1120
-23.5625,-46.42083333,6243
-23.5625,-46.4125,3071
-23.5625,-46.40416667,9941
-23.5625,-46.39583333,6285
-23.5625,-46.3875,29
-23.5625,-46.37916667,2745
-23.5625,-46.37083333,2869
-23.5625,-46.3625,646
-23.5625,-46.35416667,398
-23.5625,-46.34583333,728
-23.5625,-46.3375,1722
-23.5625,-46.32916667,2009
-23.5625,-46.32083333,1220
-23.5625,-46.3125,2275
-23.5625,-46.30416667,488
-23.5625,-46.29583333,2294
-23.5625,-46.2875,702
-23.5625,-46.27916667,9
-23.5625,-46.27083333,11
-23.5625,-46.2625,23
-23.5625,-46.25416667,24
-23.5625,-46.24583333,20
-23.5625,-46.2375,12
-23.5625,-46.22916667,1981
-23.5625,-46.22083333,6759
-23.5625,-46.2125,3561
-23.5625,-46.20416667,3645
-23.5625,-46.19583333,869
-23.5625,-46.1875,30
-23.5625,-46.17916667,2215
-23.5625,-46.17083333,3
-23.5625,-46.1625,25
-23.5625,-46.15416667,18
-23.5625,-46.14583333,32
-23.5625,-46.1375,159
-23.5625,-46.12916667,46
-23.5625,-46.12083333,123
-23.5625,-46.1125,186
-23.5625,-46.10416667,115
-23.57083333,-46.97916667,264
-23.57083333,-46.97083333,417
-23.57083333,-46.9625,458
-23.57083333,-46.95416667,2177
-23.57083333,-46.94583333,547
-23.57083333,-46.9375,82
-23.57083333,-46.92916667,1016
-23.57083333,-46.92083333,752
-23.57083333,-46.9125,42
-23.57083333,-46.90416667,54
-23.57083333,-46.89583333,269
-23.57083333,-46.8875,504
-23.57083333,-46.87916667,534
-23.57083333,-46.87083333,315
-23.57083333,-46.8625,91
-23.57083333,-46.85416667,255
-23.57083333,-46.84583333,2460
-23.57083333,-46.8375,3411
-23.57083333,-46.82916667,5362
-23.57083333,-46.82083333,11896
-23.57083333,-46.8125,5905
-23.57083333,-46.80416667,10596
-23.57083333,-46.79583333,8914
-23.57083333,-46.7875,6151
-23.57083333,-46.77916667,6269
-23.57083333,-46.77083333,5453
-23.57083333,-46.7625,10223
-23.57083333,-46.75416667,16358
-23.57083333,-46.74583333,6816
-23.57083333,-46.7375,6058
-23.57083333,-46.72916667,6816
-23.57083333,-46.72083333,12622
-23.57083333,-46.7125,17670
-23.57083333,-46.70416667,21223
-23.57083333,-46.69583333,19583
-23.57083333,-46.6875,20094
-23.57083333,-46.67916667,17418
-23.57083333,-46.67083333,16913
-23.57083333,-46.6625,20094
-23.57083333,-46.65416667,9429
-23.57083333,-46.64583333,10728
-23.57083333,-46.6375,18554
-23.57083333,-46.62916667,8574
-23.57083333,-46.62083333,8928
-23.57083333,-46.6125,17670
-23.57083333,-46.60416667,8835
-23.57083333,-46.59583333,7068
-23.57083333,-46.5875,7068
-23.57083333,-46.57916667,8784
-23.57083333,-46.57083333,18175
-23.57083333,-46.5625,18175
-23.57083333,-46.55416667,18024
-23.57083333,-46.54583333,15146
-23.57083333,-46.5375,11359
-23.57083333,-46.52916667,6058
-23.57083333,-46.52083333,9707
-23.57083333,-46.5125,16358
-23.57083333,-46.50416667,15222
-23.57083333,-46.49583333,6734
-23.57083333,-46.4875,7073
-23.57083333,-46.47916667,6087
-23.57083333,-46.47083333,2655
-23.57083333,-46.4625,1004
-23.57083333,-46.45416667,1187
-23.57083333,-46.44583333,1555
-23.57083333,-46.4375,1075
-23.57083333,-46.42916667,854
-23.57083333,-46.42083333,4546
-23.57083333,-46.4125,6215
-23.57083333,-46.40416667,9091
-23.57083333,-46.39583333,5116
-23.57083333,-46.3875,310
-23.57083333,-46.37916667,188
-23.57083333,-46.37083333,1035
-23.57083333,-46.3625,427
-23.57083333,-46.35416667,354
-23.57083333,-46.34583333,468
-23.57083333,-46.3375,2373
-23.57083333,-46.32916667,1862
-23.57083333,-46.32083333,369
-23.57083333,-46.3125,485
-23.57083333,-46.30416667,221
-23.57083333,-46.29583333,526
-23.57083333,-46.2875,5
-23.57083333,-46.27916667,5
-23.57083333,-46.27083333,13
-23.57083333,-46.2625,25
-23.57083333,-46.25416667,30
-23.57083333,-46.24583333,101
-23.57083333,-46.2375,40
-23.57083333,-46.22916667,1615
-23.57083333,-46.22083333,3870
-23.57083333,-46.2125,396
-23.57083333,-46.20416667,27
-23.57083333,-46.19583333,30
-23.57083333,-46.1875,670
-23.57083333,-46.17916667,18
-23.57083333,-46.17083333,45
-23.57083333,-46.1625,17
-23.57083333,-46.15416667,2
-23.57083333,-46.14583333,12
-23.57083333,-46.1375,52
-23.57083333,-46.12916667,52
-23.57083333,-46.12083333,43
-23.57083333,-46.1125,8
-23.57083333,-46.10416667,338
-23.57916667,-46.97916667,983
-23.57916667,-46.97083333,500
-23.57916667,-46.9625,500
-23.57916667,-46.95416667,500
-23.57916667,-46.94583333,403
-23.57916667,-46.9375,54
-23.57916667,-46.92916667,1050
-23.57916667,-46.92083333,2381
-23.57916667,-46.9125,1800
-23.57916667,-46.90416667,87
-23.57916667,-46.89583333,93
-23.57916667,-46.8875,185
-23.57916667,-46.87916667,1259
-23.57916667,-46.87083333,2385
-23.57916667,-46.8625,1048
-23.57916667,-46.85416667,128
-23.57916667,-46.84583333,511
-23.57916667,-46.8375,1585
-23.57916667,-46.82916667,1838
-23.57916667,-46.82083333,7990
-23.57916667,-46.8125,8547
-23.57916667,-46.80416667,15682
-23.57916667,-46.79583333,5905
-23.57916667,-46.7875,5680
-23.57916667,-46.77916667,5907
-23.57916667,-46.77083333,6134
-23.57916667,-46.7625,9201
-23.57916667,-46.75416667,12117
-23.57916667,-46.74583333,7573
-23.57916667,-46.7375,11359
-23.57916667,-46.72916667,18175
-23.57916667,-46.72083333,16029
-23.57916667,-46.7125,18289
-23.57916667,-46.70416667,14136
-23.57916667,-46.69583333,20097
-23.57916667,-46.6875,20598
-23.57916667,-46.67916667,20598
-23.57916667,-46.67083333,20598
-23.57916667,-46.6625,9503
-23.57916667,-46.65416667,15079
-23.57916667,-46.64583333,19526
-23.57916667,-46.6375,18024
-23.57916667,-46.62916667,8835
-23.57916667,-46.62083333,7087
-23.57916667,-46.6125,13253
-23.57916667,-46.60416667,18024
-23.57916667,-46.59583333,17670
-23.57916667,-46.5875,17670
-23.57916667,-46.57916667,18289
-23.57916667,-46.57083333,11990
-23.57916667,-46.5625,7825
-23.57916667,-46.55416667,11359
-23.57916667,-46.54583333,15146
-23.57916667,-46.5375,18175
-23.57916667,-46.52916667,10824
-23.57916667,-46.52083333,13631
-23.57916667,-46.5125,10223
-23.57916667,-46.50416667,12041
-23.57916667,-46.49583333,6816
-23.57916667,-46.4875,11359
-23.57916667,-46.47916667,2089
-23.57916667,-46.47083333,381
-23.57916667,-46.4625,274
-23.57916667,-46.45416667,2481
-23.57916667,-46.44583333,770
-23.57916667,-46.4375,663
-23.57916667,-46.42916667,344
-23.57916667,-46.42083333,3168
-23.57916667,-46.4125,5955
-23.57916667,-46.40416667,8408
-23.57916667,-46.39583333,5734
-23.57916667,-46.3875,6741
-23.57916667,-46.37916667,2067
-23.57916667,-46.37083333,504
-23.57916667,-46.3625,179
-23.57916667,-46.35416667,19
-23.57916667,-46.34583333,591
-23.57916667,-46.3375,82
-23.57916667,-46.32916667,250
-23.57916667,-46.32083333,48
-23.57916667,-46.3125,189
-23.57916667,-46.30416667,565
-23.57916667,-46.29583333,85
-23.57916667,-46.2875,2
-23.57916667,-46.27916667,0
-23.57916667,-46.27083333,0
-23.57916667,-46.2625,7
-23.57916667,-46.25416667,21
-23.57916667,-46.24583333,261
-23.57916667,-46.2375,22
-23.57916667,-46.22916667,1107
-23.57916667,-46.22083333,1670
-23.57916667,-46.2125,270
-23.57916667,-46.20416667,24
-23.57916667,-46.19583333,11
-23.57916667,-46.1875,112
-23.57916667,-46.17916667,21
-23.57916667,-46.17083333,13
-23.57916667,-46.1625,1
-23.57916667,-46.15416667,0
-23.57916667,-46.14583333,7
-23.57916667,-46.1375,10
-23.57916667,-46.12916667,51
-23.57916667,-46.12083333,46
-23.57916667,-46.1125,61
-23.57916667,-46.10416667,61
-23.5875,-46.97916667,417
-23.5875,-46.97083333,496
-23.5875,-46.9625,500
-23.5875,-46.95416667,500
-23.5875,-46.94583333,81
-23.5875,-46.9375,69
-23.5875,-46.92916667,116
-23.5875,-46.92083333,460
-23.5875,-46.9125,811
-23.5875,-46.90416667,75
-23.5875,-46.89583333,154
-23.5875,-46.8875,232
-23.5875,-46.87916667,154
-23.5875,-46.87083333,926
-23.5875,-46.8625,89
-23.5875,-46.85416667,79
-23.5875,-46.84583333,498
-23.5875,-46.8375,1575
-23.5875,-46.82916667,19617
-23.5875,-46.82083333,19815
-23.5875,-46.8125,5905
-23.5875,-46.80416667,7952
-23.5875,-46.79583333,13631
-23.5875,-46.7875,13631
-23.5875,-46.77916667,11359
-23.5875,-46.77083333,17670
-23.5875,-46.7625,17493
-23.5875,-46.75416667,13631
-23.5875,-46.74583333,3852
-23.5875,-46.7375,15146
-23.5875,-46.72916667,15146
-23.5875,-46.72083333,18175
-23.5875,-46.7125,11990
-23.5875,-46.70416667,7068
-23.5875,-46.69583333,13885
-23.5875,-46.6875,21596
-23.5875,-46.67916667,12117
-23.5875,-46.67083333,20598
-23.5875,-46.6625,9469
-23.5875,-46.65416667,17380
-23.5875,-46.64583333,13631
-23.5875,-46.6375,17670
-23.5875,-46.62916667,8835
-23.5875,-46.62083333,7068
-23.5875,-46.6125,8835
-23.5875,-46.60416667,17670
-23.5875,-46.59583333,8835
-23.5875,-46.5875,13253
-23.5875,-46.57916667,17670
-23.5875,-46.57083333,7068
-23.5875,-46.5625,6563
-23.5875,-46.55416667,6816
-23.5875,-46.54583333,9375
-23.5875,-46.5375,10223
-23.5875,-46.52916667,16358
-23.5875,-46.52083333,13631
-23.5875,-46.5125,10953
-23.5875,-46.50416667,9192
-23.5875,-46.49583333,7453
-23.5875,-46.4875,6942
-23.5875,-46.47916667,2858
-23.5875,-46.47083333,0
-23.5875,-46.4625,0
-23.5875,-46.45416667,0
-23.5875,-46.44583333,0
-23.5875,-46.4375,4374
-23.5875,-46.42916667,220
-23.5875,-46.42083333,1370
-23.5875,-46.4125,6434
-23.5875,-46.40416667,8000
-23.5875,-46.39583333,38
-23.5875,-46.3875,5344
-23.5875,-46.37916667,3736
-23.5875,-46.37083333,31
-23.5875,-46.3625,17
-23.5875,-46.35416667,19
