pixel_ID,lat,lon,utm_n,utm_e,population
9413,37.1916963274,-122.190153197,4116445.28179,571876.333318,0
9414,37.1916187769,-122.178887019,4116445.28179,572876.333318,0
9415,37.1915401552,-122.167620884,4116445.28179,573876.333318,0
9416,37.1914604623,-122.156354793,4116445.28179,574876.333318,0
9417,37.1913796983,-122.145088747,4116445.28179,575876.333318,0
9418,37.1912978632,-122.133822746,4116445.28179,576876.333318,0
9419,37.1912149569,-122.12255679,4116445.28179,577876.333318,0
9420,37.1911309795,-122.111290881,4116445.28179,578876.333318,0
9421,37.191045931,-122.100025019,4116445.28179,579876.333318,0
9422,37.1909598115,-122.088759204,4116445.28179,580876.333318,0
9423,37.1908726208,-122.077493438,4116445.28179,581876.333318,0
9424,37.1907843592,-122.06622772,4116445.28179,582876.333318,0
9425,37.1906950264,-122.054962052,4116445.28179,583876.333318,0
9426,37.1906046227,-122.043696433,4116445.28179,584876.333318,0
9427,37.1905131479,-122.032430865,4116445.28179,585876.333318,0
9428,37.1904206022,-122.021165348,4116445.28179,586876.333318,0
9429,37.1903269854,-122.009899883,4116445.28179,587876.333318,0
9430,37.1902322977,-121.99863447,4116445.28179,588876.333318,0
9431,37.1901365391,-121.98736911,4116445.28179,589876.333318,6
9432,37.1900397095,-121.976103803,4116445.28179,590876.333318,7
9433,37.189941809,-121.964838551,4116445.28179,591876.333318,2
9434,37.1898428376,-121.953573353,4116445.28179,592876.333318,3
9435,37.1897427953,-121.94230821,4116445.28179,593876.333318,0
9436,37.1896416821,-121.931043124,4116445.28179,594876.333318,0
9437,37.1895394981,-121.919778094,4116445.28179,595876.333318,0
9438,37.1894362433,-121.90851312,4116445.28179,596876.333318,1
9439,37.1893319176,-121.897248205,4116445.28179,597876.333318,1
9440,37.1892265211,-121.885983347,4116445.28179,598876.333318,1
9441,37.1891200539,-121.874718549,4116445.28179,599876.333318,0
9442,37.1890125158,-121.86345381,4116445.28179,600876.333318,0
9443,37.1889039071,-121.852189131,4116445.28179,601876.333318,0
9444,37.1887942276,-121.840924513,4116445.28179,602876.333318,1
9445,37.1886834773,-121.829659955,4116445.28179,603876.333318,137
9446,37.1885716564,-121.81839546,4116445.28179,604876.333318,132
9447,37.1884587648,-121.807131027,4116445.28179,605876.333318,19
9448,37.1883448026,-121.795866657,4116445.28179,606876.333318,63
9449,37.1882297697,-121.78460235,4116445.28179,607876.333318,28
9450,37.1881136662,-121.773338108,4116445.28179,608876.333318,19
9451,37.1879964921,-121.762073931,4116445.28179,609876.333318,13
9452,37.1878782474,-121.750809819,4116445.28179,610876.333318,3
9453,37.1877589322,-121.739545772,4116445.28179,611876.333318,0
9454,37.1876385464,-121.728281793,4116445.28179,612876.333318,0
9455,37.18751709,-121.71701788,4116445.28179,613876.333318,0
9456,37.1873945632,-121.705754036,4116445.28179,614876.333318,0
9457,37.1872709659,-121.694490259,4116445.28179,615876.333318,0
9458,37.1871462981,-121.683226552,4116445.28179,616876.333318,0
9459,37.1870205599,-121.671962914,4116445.28179,617876.333318,0
9460,37.1868937513,-121.660699346,4116445.28179,618876.333318,0
9461,37.1867658722,-121.649435849,4116445.28179,619876.333318,0
9462,37.1866369228,-121.638172424,4116445.28179,620876.333318,0
9463,37.186506903,-121.62690907,4116445.28179,621876.333318,0
9464,37.1863758129,-121.615645788,4116445.28179,622876.333318,0
9465,37.1862436525,-121.60438258,4116445.28179,623876.333318,0
9466,37.1861104217,-121.593119445,4116445.28179,624876.333318,0
9467,37.1859761207,-121.581856385,4116445.28179,625876.333318,0
9468,37.1858407495,-121.5705934,4116445.28179,626876.333318,0
9469,37.185704308,-121.55933049,4116445.28179,627876.333318,0
9470,37.1855667963,-121.548067656,4116445.28179,628876.333318,0
9471,37.1854282144,-121.536804899,4116445.28179,629876.333318,0
9472,37.1852885624,-121.525542219,4116445.28179,630876.333318,0
9473,37.1851478402,-121.514279617,4116445.28179,631876.333318,0
9474,37.185006048,-121.503017093,4116445.28179,632876.333318,0
9475,37.1848631856,-121.491754648,4116445.28179,633876.333318,0
9476,37.1847192531,-121.480492283,4116445.28179,634876.333318,0
9477,37.1845742506,-121.469229998,4116445.28179,635876.333318,0
9478,37.1844281781,-121.457967794,4116445.28179,636876.333318,0
9479,37.1842810356,-121.446705671,4116445.28179,637876.333318,0
9480,37.1841328231,-121.435443631,4116445.28179,638876.333318,0
9481,37.1839835407,-121.424181673,4116445.28179,639876.333318,0
9482,37.1838331884,-121.412919798,4116445.28179,640876.333318,0
9483,37.1836817661,-121.401658007,4116445.28179,641876.333318,0
9484,37.183529274,-121.3903963,4116445.28179,642876.333318,0
9485,37.183375712,-121.379134678,4116445.28179,643876.333318,0
9486,37.1832210802,-121.367873142,4116445.28179,644876.333318,0
9487,37.1830653786,-121.356611692,4116445.28179,645876.333318,0
9488,37.1829086072,-121.345350329,4116445.28179,646876.333318,0
9489,37.1827507661,-121.334089053,4116445.28179,647876.333318,0
9490,37.1825918553,-121.322827864,4116445.28179,648876.333318,0
9491,37.1824318748,-121.311566765,4116445.28179,649876.333318,0
9492,37.1822708246,-121.300305754,4116445.28179,650876.333318,0
9493,37.1821087047,-121.289044834,4116445.28179,651876.333318,0
9494,37.1819455153,-121.277784003,4116445.28179,652876.333318,0
9495,37.1817812562,-121.266523264,4116445.28179,653876.333318,0
9496,37.1816159276,-121.255262616,4116445.28179,654876.333318,0
9497,37.1814495295,-121.24400206,4116445.28179,655876.333318,0
9498,37.1812820618,-121.232741596,4116445.28179,656876.333318,0
9499,37.1811135247,-121.221481226,4116445.28179,657876.333318,0
9500,37.1809439181,-121.21022095,4116445.28179,658876.333318,0
9501,37.1807732421,-121.198960768,4116445.28179,659876.333318,0
9502,37.1806014967,-121.187700682,4116445.28179,660876.333318,0
9503,37.1804286819,-121.176440691,4116445.28179,661876.333318,0
9504,37.2032874417,-122.787281811,4117445.28179,518876.333318,0
9505,37.2032666706,-122.776012845,4117445.28179,519876.333318,0
9506,37.2032448276,-122.764743892,4117445.28179,520876.333318,0
9507,37.2032219127,-122.753474951,4117445.28179,521876.333318,0
9508,37.2031979258,-122.742206023,4117445.28179,522876.333318,0
9509,37.2031728669,-122.730937108,4117445.28179,523876.333318,0
9510,37.2031467361,-122.719668208,4117445.28179,524876.333318,0
9511,37.2031195334,-122.708399323,4117445.28179,525876.333318,0
9512,37.2030912587,-122.697130453,4117445.28179,526876.333318,0
9513,37.2030619121,-122.685861599,4117445.28179,527876.333318,0
9514,37.2030314936,-122.674592761,4117445.28179,528876.333318,0
9515,37.2030000032,-122.663323941,4117445.28179,529876.333318,0
9516,37.2029674408,-122.652055139,4117445.28179,530876.333318,0
9517,37.2029338066,-122.640786355,4117445.28179,531876.333318,0
9518,37.2028991004,-122.62951759,4117445.28179,532876.333318,0
9519,37.2028633224,-122.618248844,4117445.28179,533876.333318,0
9520,37.2028264724,-122.606980119,4117445.28179,534876.333318,0
9521,37.2027885506,-122.595711415,4117445.28179,535876.333318,0
9522,37.2027495569,-122.584442732,4117445.28179,536876.333318,0
9523,37.2027094913,-122.573174071,4117445.28179,537876.333318,0
9524,37.2026683539,-122.561905432,4117445.28179,538876.333318,0
9525,37.2026261446,-122.550636817,4117445.28179,539876.333318,0
9526,37.2025828634,-122.539368225,4117445.28179,540876.333318,0
9527,37.2025385104,-122.528099657,4117445.28179,541876.333318,0
9528,37.2024930856,-122.516831115,4117445.28179,542876.333318,0
9529,37.2024465889,-122.505562598,4117445.28179,543876.333318,0
9530,37.2023990204,-122.494294107,4117445.28179,544876.333318,0
9531,37.2023503801,-122.483025643,4117445.28179,545876.333318,0
9532,37.202300668,-122.471757207,4117445.28179,546876.333318,0
9533,37.2022498841,-122.460488798,4117445.28179,547876.333318,0
9534,37.2021980284,-122.449220418,4117445.28179,548876.333318,0
9535,37.202145101,-122.437952067,4117445.28179,549876.333318,0
9536,37.2020911017,-122.426683745,4117445.28179,550876.333318,0
9537,37.2020360307,-122.415415454,4117445.28179,551876.333318,0
9538,37.2019798879,-122.404147194,4117445.28179,552876.333318,0
9539,37.2019226734,-122.392878965,4117445.28179,553876.333318,0
9540,37.2018643872,-122.381610768,4117445.28179,554876.333318,0
9541,37.2018050292,-122.370342604,4117445.28179,555876.333318,0
9542,37.2017445995,-122.359074474,4117445.28179,556876.333318,0
9543,37.2016830981,-122.347806377,4117445.28179,557876.333318,0
9544,37.201620525,-122.336538314,4117445.28179,558876.333318,0
9545,37.2015568802,-122.325270287,4117445.28179,559876.333318,0
9546,37.2014921638,-122.314002295,4117445.28179,560876.333318,0
9547,37.2014263756,-122.30273434,4117445.28179,561876.333318,0
9548,37.2013595158,-122.291466421,4117445.28179,562876.333318,0
9549,37.2012915844,-122.28019854,4117445.28179,563876.333318,0
9550,37.2012225814,-122.268930697,4117445.28179,564876.333318,0
9551,37.2011525067,-122.257662893,4117445.28179,565876.333318,0
9552,37.2010813604,-122.246395127,4117445.28179,566876.333318,0
9553,37.2010091425,-122.235127402,4117445.28179,567876.333318,0
9554,37.200935853,-122.223859717,4117445.28179,568876.333318,0
9555,37.200861492,-122.212592073,4117445.28179,569876.333318,0
9556,37.2007860594,-122.20132447,4117445.28179,570876.333318,0
9557,37.2007095552,-122.19005691,4117445.28179,571876.333318,0
9558,37.2006319795,-122.178789393,4117445.28179,572876.333318,0
9559,37.2005533323,-122.167521919,4117445.28179,573876.333318,0
9560,37.2004736136,-122.156254489,4117445.28179,574876.333318,0
9561,37.2003928233,-122.144987103,4117445.28179,575876.333318,0
9562,37.2003109616,-122.133719763,4117445.28179,576876.333318,0
9563,37.2002280284,-122.122452469,4117445.28179,577876.333318,0
9564,37.2001440238,-122.111185221,4117445.28179,578876.333318,0
9565,37.2000589477,-122.099918019,4117445.28179,579876.333318,0
9566,37.1999728001,-122.088650866,4117445.28179,580876.333318,0
9567,37.1998855812,-122.07738376,4117445.28179,581876.333318,0
9568,37.1997972909,-122.066116704,4117445.28179,582876.333318,0
9569,37.1997079291,-122.054849696,4117445.28179,583876.333318,0
9570,37.199617496,-122.043582739,4117445.28179,584876.333318,0
9571,37.1995259916,-122.032315832,4117445.28179,585876.333318,0
9572,37.1994334158,-122.021048976,4117445.28179,586876.333318,0
9573,37.1993397686,-122.009782172,4117445.28179,587876.333318,0
9574,37.1992450502,-121.998515421,4117445.28179,588876.333318,82
9575,37.1991492604,-121.987248722,4117445.28179,589876.333318,8
9576,37.1990523994,-121.975982077,4117445.28179,590876.333318,1
9577,37.1989544671,-121.964715485,4117445.28179,591876.333318,2
9578,37.1988554636,-121.953448949,4117445.28179,592876.333318,0
9579,37.1987553888,-121.942182468,4117445.28179,593876.333318,0
9580,37.1986542428,-121.930916042,4117445.28179,594876.333318,0
9581,37.1985520256,-121.919649673,4117445.28179,595876.333318,0
9582,37.1984487373,-121.908383362,4117445.28179,596876.333318,0
9583,37.1983443777,-121.897117108,4117445.28179,597876.333318,1
9584,37.198238947,-121.885850912,4117445.28179,598876.333318,7
9585,37.1981324452,-121.874584775,4117445.28179,599876.333318,15
9586,37.1980248723,-121.863318697,4117445.28179,600876.333318,101
9587,37.1979162282,-121.85205268,4117445.28179,601876.333318,546
9588,37.1978065131,-121.840786723,4117445.28179,602876.333318,768
9589,37.197695727,-121.829520827,4117445.28179,603876.333318,590
9590,37.1975838697,-121.818254994,4117445.28179,604876.333318,113
9591,37.1974709415,-121.806989222,4117445.28179,605876.333318,130
9592,37.1973569423,-121.795723514,4117445.28179,606876.333318,78
9593,37.197241872,-121.784457869,4117445.28179,607876.333318,5
9594,37.1971257308,-121.773192289,4117445.28179,608876.333318,1
9595,37.1970085187,-121.761926773,4117445.28179,609876.333318,5
9596,37.1968902356,-121.750661323,4117445.28179,610876.333318,1059
9597,37.1967708816,-121.739395939,4117445.28179,611876.333318,4
9598,37.1966504567,-121.728130621,4117445.28179,612876.333318,2
9599,37.196528961,-121.71686537,4117445.28179,613876.333318,0
9600,37.1964063944,-121.705600188,4117445.28179,614876.333318,0
9601,37.1962827569,-121.694335073,4117445.28179,615876.333318,0
9602,37.1961580487,-121.683070028,4117445.28179,616876.333318,0
9603,37.1960322696,-121.671805052,4117445.28179,617876.333318,0
9604,37.1959054198,-121.660540146,4117445.28179,618876.333318,0
9605,37.1957774993,-121.649275312,4117445.28179,619876.333318,0
9606,37.195648508,-121.638010548,4117445.28179,620876.333318,0
9607,37.195518446,-121.626745856,4117445.28179,621876.333318,0
9608,37.1953873133,-121.615481237,4117445.28179,622876.333318,0
9609,37.19525511,-121.604216691,4117445.28179,623876.333318,0
9610,37.195121836,-121.592952219,4117445.28179,624876.333318,0
9611,37.1949874914,-121.581687821,4117445.28179,625876.333318,0
9612,37.1948520762,-121.570423498,4117445.28179,626876.333318,0
9613,37.1947155904,-121.55915925,4117445.28179,627876.333318,0
9614,37.1945780341,-121.547895079,4117445.28179,628876.333318,0
9615,37.1944394072,-121.536630984,4117445.28179,629876.333318,0
9616,37.1942997099,-121.525366967,4117445.28179,630876.333318,0
9617,37.194158942,-121.514103027,4117445.28179,631876.333318,0
9618,37.1940171037,-121.502839166,4117445.28179,632876.333318,0
9619,37.193874195,-121.491575384,4117445.28179,633876.333318,0
9620,37.1937302158,-121.480311681,4117445.28179,634876.333318,0
9621,37.1935851662,-121.469048059,4117445.28179,635876.333318,0
9622,37.1934390463,-121.457784518,4117445.28179,636876.333318,0
9623,37.193291856,-121.446521058,4117445.28179,637876.333318,0
9624,37.1931435954,-121.43525768,4117445.28179,638876.333318,0
9625,37.1929942645,-121.423994385,4117445.28179,639876.333318,0
9626,37.1928438634,-121.412731173,4117445.28179,640876.333318,0
9627,37.192692392,-121.401468045,4117445.28179,641876.333318,0
9628,37.1925398503,-121.390205001,4117445.28179,642876.333318,0
9629,37.1923862385,-121.378942042,4117445.28179,643876.333318,0
9630,37.1922315565,-121.367679169,4117445.28179,644876.333318,0
9631,37.1920758044,-121.356416382,4117445.28179,645876.333318,0
9632,37.1919189821,-121.345153682,4117445.28179,646876.333318,0
9633,37.1917610898,-121.333891069,4117445.28179,647876.333318,0
9634,37.1916021274,-121.322628544,4117445.28179,648876.333318,0
9635,37.1914420949,-121.311366108,4117445.28179,649876.333318,0
9636,37.1912809924,-121.30010376,4117445.28179,650876.333318,0
9637,37.19111882,-121.288841503,4117445.28179,651876.333318,0
9638,37.1909555775,-121.277579336,4117445.28179,652876.333318,0
9639,37.1907912652,-121.26631726,4117445.28179,653876.333318,0
9640,37.1906258829,-121.255055275,4117445.28179,654876.333318,0
9641,37.1904594307,-121.243793383,4117445.28179,655876.333318,0
9642,37.1902919087,-121.232531583,4117445.28179,656876.333318,0
9643,37.1901233169,-121.221269876,4117445.28179,657876.333318,0
9644,37.1899536553,-121.210008264,4117445.28179,658876.333318,0
9645,37.1897829238,-121.198746746,4117445.28179,659876.333318,0
9646,37.1896111227,-121.187485323,4117445.28179,660876.333318,0
9647,37.1894382518,-121.176223996,4117445.28179,661876.333318,0
9648,37.2123014925,-122.787256508,4118445.28179,518876.333318,0
9649,37.2122807147,-122.775986202,4118445.28179,519876.333318,0
9650,37.2122588646,-122.764715908,4118445.28179,520876.333318,0
9651,37.2122359422,-122.753445627,4118445.28179,521876.333318,0
