pixel_ID,lat,lon,population,cf,dir_ratio,cf_category
9730,37.20703721,-121.8631835,1081,2.098696304,1.293082213,2
9731,37.20692854,-121.8519162,1868,1.910830113,1.215060322,2
9732,37.20681878,-121.8406489,1549,3.070609085,1.464228135,4
9873,37.21615719,-121.874317,1126,2.095482602,1.064865787,2
9874,37.21604954,-121.8630483,1649,2.022862869,1.056251977,2
9875,37.21594083,-121.8517796,2096,2.280078703,1.17108866,2
9876,37.21583104,-121.840511,1587,3.854280435,1.011326734,4
10007,37.22618734,-121.9868872,2785,1.908847613,1.155417713,1
10008,37.22609038,-121.9756166,2280,2.708397616,1.206394529,3
10009,37.22599236,-121.964346,1022,2.139698127,1.056141399,2
10014,37.22548613,-121.9079937,1256,3.068686378,1.095171386,4
10015,37.22538167,-121.8967235,1108,2.043010962,1.242329761,2
10016,37.22527614,-121.8854533,2066,2.090831846,1.212795609,2
10017,37.22516953,-121.8741831,2227,2.070974795,1.332056661,2
10018,37.22506186,-121.862913,2213,2.846562964,1.101799795,3
10019,37.22495311,-121.851643,1364,2.108105547,1.006623263,2
10025,37.22427809,-121.784024,1492,1.855006429,1.079588804,1
10026,37.22416184,-121.7727544,1839,2.454204741,1.322143816,3
10151,37.23520001,-121.9867666,2055,2.829418796,1.249571693,3
10152,37.23510302,-121.9754946,2374,2.275867645,1.120963542,2
10153,37.23500496,-121.9642227,2233,2.415884912,1.176807017,3
10154,37.23490583,-121.9529508,1060,2.049746023,1.152469493,2
10157,37.23460199,-121.9191354,1267,1.501387432,1.045160463,1
10158,37.23449857,-121.9078637,2113,1.794860177,1.107663556,1
10159,37.23439408,-121.8965921,2059,3.913837067,1.312011231,4
10160,37.23428851,-121.8853206,1746,2.209432839,1.183493421,2
10161,37.23418187,-121.8740491,1784,2.565911242,1.39850215,3
10164,37.23385551,-121.840235,1817,1.743021847,1.177114036,1
10165,37.23374458,-121.8289637,2144,2.187759908,1.25618249,2
10166,37.23363258,-121.8176925,2160,2.000476611,1.242441021,2
10167,37.23351951,-121.8064214,3425,1.890710833,1.270701819,1
10168,37.23340536,-121.7951503,2499,1.93279813,1.172886722,2
10169,37.23329014,-121.7838793,2575,2.256953484,1.455532716,2
10170,37.23317385,-121.7726084,2575,3.081556464,1.503571874,4
10171,37.23305648,-121.7613375,1213,5.692652743,1.461243891,4
10295,37.24421266,-121.986646,1110,3.044607146,1.003176788,4
10296,37.24411564,-121.9753726,1740,2.349935778,1.068559432,3
10297,37.24401755,-121.9640993,2347,4.554888055,1.171076191,4
10298,37.24391838,-121.9528261,2217,1.799475834,1.188766169,1
10299,37.24381814,-121.9415529,1829,2.35507342,1.005185763,3
10300,37.24371683,-121.9302798,2040,1.657149962,1.032524805,1
10301,37.24361445,-121.9190067,2489,1.818916107,1.050291118,1
10302,37.243511,-121.9077337,2964,2.014428851,1.249594358,2
10303,37.24340647,-121.8964607,2191,1.734298808,1.079572088,1
10304,37.24330086,-121.8851878,2114,2.152421903,1.203675572,2
10305,37.24319419,-121.873915,1792,2.725298774,1.648874771,3
10306,37.24308644,-121.8626422,2172,2.207206351,1.369728988,2
10307,37.24297762,-121.8513695,2614,1.761988907,1.167511324,1
10308,37.24286773,-121.8400969,2887,1.90476677,1.081859061,1
10309,37.24275676,-121.8288243,3023,2.298219253,1.072828249,2
10310,37.24264472,-121.8175517,3063,3.670904335,1.064416895,4
10311,37.24253161,-121.8062793,4062,3.196571411,1.266883011,4
10312,37.24241743,-121.7950068,1856,4.299180653,1.288597131,4
10313,37.24230217,-121.7837345,1948,7.920779935,1.443799064,4
10441,37.25303012,-121.9639759,1605,2.002966997,1.217716828,2
10442,37.25293092,-121.9527014,2417,3.523993426,1.837193788,4
10443,37.25283065,-121.9414268,2596,3.715935064,1.08130277,4
10444,37.25272931,-121.9301524,2339,3.367334011,1.694935617,4
10445,37.25262689,-121.918878,2235,2.289183601,1.089705972,2
10446,37.2525234,-121.9076036,2818,2.754957749,1.273211323,3
10447,37.25241884,-121.8963293,2490,4.31171935,1.164066562,4
10448,37.25231321,-121.8850551,3303,4.247887176,1.272497434,4
10449,37.2522065,-121.8737809,2903,2.713111185,1.756076492,3
10450,37.25209871,-121.8625068,3601,3.435778404,1.834748221,4
10451,37.25198986,-121.8512327,2843,2.559862231,1.446551507,3
10452,37.25187993,-121.8399587,3107,2.950452933,1.466049949,3
10453,37.25176893,-121.8286848,3474,2.214746167,1.291479349,2
10454,37.25165685,-121.8174109,3927,1.901714271,1.270657943,1
10455,37.2515437,-121.8061371,1840,2.164273885,1.437561183,2
10456,37.25142948,-121.7948633,1026,3.80895159,1.518161404,4
10457,37.25131419,-121.7835896,1425,6.04537447,1.272610036,4
10578,37.26270722,-122.0427855,1241,4.245768148,1.004741986,4
10579,37.2626155,-122.0315092,1829,2.300110819,1.107734088,2
10580,37.26252272,-122.0202329,1029,4.143181164,1.096421727,4
10581,37.26242886,-122.0089567,1163,2.921585541,1.078684763,3
10583,37.26223792,-121.9864045,1224,2.694336789,1.166969244,3
10584,37.26214083,-121.9751285,1569,2.816307127,1.168133087,3
10585,37.26204268,-121.9638525,1827,2.217151012,1.072415128,2
10586,37.26194345,-121.9525766,1992,4.506833314,1.216671791,4
10587,37.26184315,-121.9413007,2650,1.883319313,1.134391235,1
10588,37.26174177,-121.9300249,2161,2.036386975,1.357674441,2
10589,37.26163932,-121.9187491,2647,1.983808032,1.256891845,2
10590,37.2615358,-121.9074734,2740,1.644917927,1.041281266,1
10591,37.2614312,-121.8961978,2738,1.797378734,1.033700515,1
10592,37.26132553,-121.8849222,3236,1.884021021,1.032150107,1
10593,37.26121879,-121.8736467,2746,3.498256015,1.890328056,4
10594,37.26111097,-121.8623712,3228,2.989153968,1.196581376,3
10595,37.26100208,-121.8510958,1931,2.205050366,1.481794874,2
10596,37.26089212,-121.8398205,1929,3.705189587,1.306280914,4
10597,37.26078108,-121.8285452,3507,2.176860653,1.331905101,2
10598,37.26066897,-121.81727,3919,2.699409092,1.276196998,3
10599,37.26055578,-121.8059948,3316,3.035278892,1.388785626,4
10600,37.26044152,-121.7947197,1538,3.299303249,1.418033092,4
10723,37.27162823,-122.0313937,1853,2.021370721,1.068612658,2
10724,37.27153542,-122.0201161,1545,2.198553342,1.083506138,2
10725,37.27144153,-122.0088386,1558,2.11152929,1.270213533,2
10726,37.27134656,-121.9975611,1378,2.751284497,1.047830595,3
10727,37.27125052,-121.9862837,2172,2.728513529,1.026821801,3
10728,37.27115341,-121.9750063,2098,1.771697791,1.030576694,1
10729,37.27105522,-121.963729,2479,1.788445375,1.020267221,1
10730,37.27095596,-121.9524517,1680,2.34495488,1.556876158,3
10731,37.27085563,-121.9411745,2909,2.13043001,1.214256667,2
10732,37.27075422,-121.9298974,2619,1.524600244,1.051956452,1
10733,37.27065174,-121.9186203,2669,1.44906816,1.013370435,1
10734,37.27054818,-121.9073432,2351,1.671297961,1.035921504,1
10735,37.27044355,-121.8960662,2565,1.64409907,1.030178901,1
10736,37.27033784,-121.8847893,2616,1.628069098,1.13254614,1
10737,37.27023107,-121.8735124,2365,2.181616576,1.157276461,2
10738,37.27012321,-121.8622356,2417,3.236996426,1.40788637,4
10739,37.27001429,-121.8509589,2787,1.939601027,1.194878444,2
10740,37.26990429,-121.8396822,2622,2.405891144,1.187364555,3
10741,37.26979321,-121.8284056,2598,2.428537049,1.368838597,3
10742,37.26968107,-121.817129,3171,2.101794147,1.083843009,2
10743,37.26956784,-121.8058525,3459,3.278812371,1.019627634,4
10744,37.26945355,-121.7945761,1486,5.039549957,1.298095944,4
10867,37.28064095,-122.0312782,1600,2.059630415,1.287929063,2
10868,37.28054811,-122.0199993,1309,2.350998431,1.03283221,3
10869,37.28045418,-122.0087204,1386,2.362714938,1.126570371,3
10870,37.28035919,-121.9974416,1837,1.788229926,1.151411977,1
10871,37.28026312,-121.9861628,2645,1.654434991,1.029740387,1
10872,37.28016597,-121.9748841,2529,1.727900713,1.019272619,1
10873,37.28006776,-121.9636054,2679,2.312306891,1.089509458,2
10874,37.27996846,-121.9523268,2883,2.717052718,1.299100171,3
10875,37.2798681,-121.9410483,3243,4.969353971,1.09015316,4
10876,37.27976665,-121.9297698,2917,2.44561087,1.352676878,3
10877,37.27966414,-121.9184913,2327,1.933712848,1.183792168,2
10878,37.27956055,-121.9072129,2522,1.741230868,1.018055418,1
10879,37.27945588,-121.8959346,2134,1.532179722,1.030904138,1
10880,37.27935014,-121.8846563,2460,1.992874295,1.234633981,2
10881,37.27924333,-121.8733781,3189,2.574424069,1.50230165,3
10882,37.27913544,-121.8621,2552,2.836081799,1.245815199,3
10883,37.27902648,-121.8508219,3318,2.876123808,1.561529042,3
10884,37.27891644,-121.8395439,4344,2.933570784,1.317941483,3
10885,37.27880533,-121.8282659,4379,2.407525232,1.110114895,3
10886,37.27869315,-121.816988,2717,1.970902152,1.01213795,2
10887,37.27857989,-121.8057101,1359,3.807201174,1.421702097,4
11010,37.28974546,-122.042443,1454,2.557267547,1.007508567,3
11011,37.28965366,-122.0311627,3529,2.702912727,1.190971068,3
11012,37.28956078,-122.0198824,1262,3.669166873,1.121044234,4
11013,37.28946683,-122.0086022,1499,2.348150577,1.12651905,3
11014,37.2893718,-121.997322,2144,2.930220015,1.400239509,3
11015,37.2892757,-121.9860419,3575,1.633963444,1.114046316,1
11016,37.28917852,-121.9747618,2872,1.757105115,1.029591164,1
11017,37.28908027,-121.9634818,2404,2.579246007,1.4215239,3
11018,37.28898095,-121.9522019,4529,1.607621014,1.17842091,1
11019,37.28888055,-121.940922,4742,2.855774834,1.385232644,3
11020,37.28877907,-121.9296421,2799,2.058744211,1.277534125,2
11021,37.28867652,-121.9183623,1629,1.564759253,1.101149355,1
11022,37.2885729,-121.9070826,2390,1.777093758,1.008850323,1
11023,37.2884682,-121.8958029,2457,1.617476083,1.029944505,1
11024,37.28836243,-121.8845233,2339,2.524755639,1.481062979,3
11025,37.28825558,-121.8732438,2268,2.764158754,1.339727343,3
11026,37.28814766,-121.8619643,1621,2.521571167,1.058095319,3
11027,37.28803866,-121.8506848,2063,3.162745902,1.398004948,4
11028,37.28792859,-121.8394055,4102,2.536456394,1.185339255,3
11029,37.28781744,-121.8281261,5264,1.684216583,1.128409431,1
11030,37.28770522,-121.8168469,2089,2.791690911,1.370972668,3
11153,37.29884893,-122.0536105,1609,2.369387382,1.055892834,3
11154,37.29875818,-122.0423288,2402,1.858201449,1.049046953,1
11155,37.29866634,-122.0310471,3704,2.660369086,1.268371855,3
11156,37.29857344,-122.0197655,3220,1.555851463,1.065284859,1
11157,37.29847946,-122.0084839,2304,1.671228734,1.023101511,1
11158,37.2983844,-121.9972024,2842,4.769058908,1.257265793,4
11159,37.29828827,-121.9859209,3526,1.716616298,1.209581498,1
11160,37.29819106,-121.9746395,3191,1.807533297,1.036024441,1
11161,37.29809278,-121.9633581,3902,2.363797861,1.313176804,3
11162,37.29799342,-121.9520768,5366,1.896114832,1.324361139,1
11163,37.29789299,-121.9407956,3739,2.93238677,1.287095402,3
11164,37.29779148,-121.9295144,3066,2.524704762,1.383047807,3
11165,37.2976889,-121.9182333,2813,2.140471318,1.126269242,2
11166,37.29758524,-121.9069522,2051,1.906532507,1.039637031,1
11167,37.29748051,-121.8956712,2921,1.430226104,1.013489574,1
11168,37.2973747,-121.8843902,2730,1.56528968,1.04495773,1
11169,37.29726782,-121.8731093,1847,3.495120223,1.368372155,4
11170,37.29715986,-121.8618285,1038,3.077766916,1.165437741,4
11171,37.29705083,-121.8505477,3035,3.449997117,1.457100178,4
11172,37.29694072,-121.839267,4066,1.801679326,1.136791564,1
11173,37.29682954,-121.8279863,2935,3.951095611,2.128027776,4
11174,37.29671728,-121.8167057,2231,2.574281395,1.356649502,3
11175,37.29660395,-121.8054252,1410,2.752169108,1.399381841,3
11177,37.29637406,-121.7828643,1071,3.578375159,1.695823257,4
11179,37.29613987,-121.7603037,1367,3.990991542,1.168017723,4
11296,37.30795138,-122.0647806,1198,4.476328656,1.005325467,4
11297,37.30786167,-122.0534975,4013,1.55953476,1.020110581,1
11298,37.30777088,-122.0422145,2231,4.385355207,1.058595857,4
11299,37.30767902,-122.0309314,3195,1.815749764,1.199107326,1
11300,37.30758608,-122.0196485,2702,1.883597523,1.110299951,1
11301,37.30749207,-122.0083656,3590,1.785557852,1.132862824,1
11302,37.30739698,-121.9970827,2306,2.266035772,1.308248449,2
11303,37.30730082,-121.9857999,3061,1.724812586,1.027054975,1
11304,37.30720358,-121.9745171,4508,1.69792609,1.09691282,1
11305,37.30710527,-121.9632344,3549,2.32759255,1.518302707,2
11306,37.30700588,-121.9519518,4154,2.341920764,1.325417273,3
11307,37.30690541,-121.9406692,3017,4.741538101,1.050702837,4
11308,37.30680387,-121.9293866,4267,1.987211321,1.113645397,2
11309,37.30670125,-121.9181042,3204,2.295606056,1.616063486,2
11310,37.30659756,-121.9068217,2440,1.893533775,1.022293755,1
11311,37.3064928,-121.8955394,3244,1.729018659,1.146395965,1
11312,37.30638695,-121.8842571,2378,2.127668809,1.355881663,2
11313,37.30628004,-121.8729748,2397,2.793278519,1.249813674,3
11314,37.30617204,-121.8616926,1045,3.40500604,1.549040525,4
11315,37.30606298,-121.8504105,2929,2.320271703,1.345468058,2
11316,37.30595283,-121.8391285,2899,4.198707815,1.152673231,4
11317,37.30584162,-121.8278465,2600,1.689018292,1.085595812,1
11318,37.30572932,-121.8165645,3561,3.668022248,1.77438023,4
11319,37.30561595,-121.8052826,3967,1.957108634,1.267947787,2
11320,37.30550151,-121.7940008,1789,2.80718484,1.058399258,3
11321,37.30538599,-121.7827191,1964,3.422035684,1.129380839,4
11322,37.3052694,-121.7714374,2046,2.638403843,1.18621489,3
11323,37.30515173,-121.7601558,2016,2.576599706,1.180623803,3
11439,37.31705279,-122.0759535,1550,2.78198238,1.04042457,3
11440,37.31696413,-122.064669,1719,2.369169604,1.013210246,3
11441,37.31687439,-122.0533845,4972,1.880506329,1.019356362,1
11442,37.31678357,-122.0421001,5499,2.878340747,1.257516532,3
11443,37.31669168,-122.0308157,10749,1.787676374,1.186206365,1
11444,37.31659871,-122.0195314,4150,1.820980163,1.059477593,1
11445,37.31650467,-122.0082472,4441,1.779828472,1.041470158,1
11446,37.31640955,-121.9969629,3119,3.304699673,1.479672438,4
11447,37.31631336,-121.9856788,3638,3.727958788,1.116460884,4
11448,37.31621609,-121.9743947,4376,3.12706116,1.322697944,4
11449,37.31611774,-121.9631106,2869,3.960889731,1.321760627,4
11450,37.31601832,-121.9518266,3291,3.080868018,1.544921664,4
11451,37.31591782,-121.9405427,2955,3.16194825,1.279300914,4
11452,37.31581625,-121.9292588,5807,3.120819083,1.304976799,4
11453,37.3157136,-121.917975,3640,3.111813456,1.517349909,4
11454,37.31560987,-121.9066912,3441,3.301746549,1.307168816,4
11455,37.31550507,-121.8954075,2505,2.017744786,1.134436855,2
11456,37.3153992,-121.8841239,3621,2.701143438,1.354895937,3
11457,37.31529224,-121.8728403,4858,2.180470012,1.425825977,2
11458,37.31518422,-121.8615568,2929,2.279376573,1.286676878,2
11459,37.31507511,-121.8502733,1935,3.420629693,1.205222073,4
11460,37.31496493,-121.8389899,3697,1.878672123,1.102124483,1
11461,37.31485368,-121.8277065,3615,3.118699234,1.18250198,4
11462,37.31474135,-121.8164232,3565,1.860573211,1.077554129,1
11463,37.31462794,-121.80514,4045,2.768129916,1.535010766,3
11464,37.31451346,-121.7938568,2892,2.485423271,1.331597209,3
11465,37.31439791,-121.7825738,2823,1.735634708,1.20813419,1
11466,37.31428128,-121.7712907,2709,1.909013942,1.263777471,1
11467,37.31416357,-121.7600078,1965,2.239971374,1.12172621,2
11584,37.32597686,-122.0645573,1870,2.943519095,1.164241311,3
11585,37.32588709,-122.0532715,2142,3.505172329,1.455570924,4
11586,37.32579625,-122.0419857,3248,2.061737462,1.289531359,2
11587,37.32570433,-122.0307,6094,2.335439794,1.444119196,2
11588,37.32561133,-122.0194143,1790,2.994045181,1.440026828,3
11589,37.32551726,-122.0081287,2894,4.472149226,1.515883828,4
11590,37.32542211,-121.9968432,2918,3.087913639,1.498237789,4
11591,37.32532588,-121.9855577,4411,1.704584518,1.012470643,1
11592,37.32522858,-121.9742722,4983,1.765393885,1.204094757,1
11593,37.3251302,-121.9629868,3419,2.622540344,1.380362672,3
11594,37.32503075,-121.9517015,4162,1.809165072,1.091608821,1
11595,37.32493022,-121.9404162,3441,3.311861391,1.785482476,4
11596,37.32482861,-121.929131,4044,1.696763005,1.265596438,1
11597,37.32472593,-121.9178458,4554,1.982579158,1.186530789,2
11598,37.32462217,-121.9065607,2955,1.759027021,1.272258782,1
11599,37.32451733,-121.8952756,3867,3.831894079,1.704400354,4
11600,37.32441142,-121.8839906,4734,3.200100785,1.556844115,4
11601,37.32430444,-121.8727057,3400,2.540561014,1.827696204,3
11602,37.32419637,-121.8614208,1417,2.885092246,1.439279464,3
11603,37.32408724,-121.850136,3787,2.089989354,1.151663966,2
11604,37.32397702,-121.8388512,5612,4.142096254,1.083599579,4
11605,37.32386573,-121.8275665,4739,1.690205906,1.155953811,1
11606,37.32375336,-121.8162819,2497,2.100411254,1.49198694,2
11607,37.32363992,-121.8049973,2952,2.364380379,1.461066708,3
11608,37.3235254,-121.7937128,3587,1.726601026,1.070430328,1
11609,37.32340981,-121.7824284,3888,1.751284032,1.085877773,1
11610,37.32329314,-121.771144,2718,2.06754774,1.117452263,2
11726,37.33516595,-122.08702,1261,2.619653108,1.09245561,3
11727,37.3350783,-122.0757327,1082,3.721454096,1.030510187,4
11728,37.33498958,-122.0644455,2587,3.485965721,1.637976616,4
11729,37.33489978,-122.0531584,2363,5.159620002,1.216804717,4
11730,37.33480891,-122.0418712,4860,2.686589456,1.104432396,3
11731,37.33471696,-122.0305842,3613,3.155975316,1.598378591,4
11732,37.33462393,-122.0192972,2124,3.774070368,1.227312291,4
11733,37.33452983,-122.0080102,1813,3.129523221,1.107025114,4
11734,37.33443465,-121.9967233,3700,2.399015929,1.163263058,3
11735,37.33433839,-121.9854365,2638,1.827052616,1.026150567,1
11736,37.33424106,-121.9741497,2656,1.683126916,1.054239745,1
11737,37.33414265,-121.9628629,2916,2.091849111,1.508029429,2
11738,37.33404316,-121.9515762,3140,1.749829441,1.059246985,1
11739,37.3339426,-121.9402896,4219,2.587704363,1.326288289,3
11740,37.33384096,-121.929003,3553,1.632705817,1.082588759,1
11741,37.33373824,-121.9177165,3426,1.845950159,1.223884397,1
11742,37.33363445,-121.90643,4869,2.130398141,1.196439671,2
11743,37.33352958,-121.8951436,8155,2.261614942,1.685396978,2
11744,37.33342364,-121.8838573,8548,2.142923133,1.550940727,2
11745,37.33331662,-121.872571,4414,1.917031183,1.386074971,2
11746,37.33320852,-121.8612848,2601,5.226953997,1.604802088,4
11747,37.33309934,-121.8499986,5158,3.053170892,1.77889414,4
11748,37.33298909,-121.8387125,5360,2.080539748,1.071753514,2
11749,37.33287777,-121.8274265,4479,2.074910648,1.022898001,2
11750,37.33276536,-121.8161405,1976,4.213398994,1.306386361,4
11751,37.33265189,-121.8048546,3185,2.624452963,1.382807035,3
11752,37.33253733,-121.7935687,3385,1.738317447,1.192454674,1
11753,37.3324217,-121.7822829,2293,1.561091996,1.035281125,1
11754,37.33230499,-121.7709972,1387,2.495489883,1.055862389,3
11870,37.34417871,-122.0869109,1635,3.356644387,1.028422401,4
11871,37.34409104,-122.0756223,1774,2.340576704,1.297794778,3
11872,37.34400229,-122.0643337,1535,3.298204135,1.097609068,4
11873,37.34391246,-122.0530452,1933,1.680143298,1.027110911,1
11874,37.34382156,-122.0417567,2700,1.803666988,1.033046721,1
11875,37.34372958,-122.0304683,3573,1.959107281,1.136266141,2
11876,37.34363652,-122.01918,2670,1.718391085,1.008466366,1
11877,37.34354239,-122.0078917,2947,1.584966365,1.015447353,1
11878,37.34344717,-121.9966034,9386,2.1641816,1.317850897,2
11879,37.34335089,-121.9853152,4428,2.49351904,1.039753823,3
11880,37.34325352,-121.9740271,2850,1.969578102,1.141974301,2
11881,37.34315508,-121.962739,2961,1.478313863,1.019513246,1
11882,37.34305556,-121.9514509,2803,1.909050833,1.483724885,1
11883,37.34295497,-121.940163,3001,1.695839856,1.110809348,1
11884,37.34285329,-121.928875,2959,2.927449267,1.489692346,3
11885,37.34275054,-121.9175872,3615,1.918544587,1.174215566,2
11886,37.34264672,-121.9062994,2685,2.991064639,1.6489988,3
11887,37.34254182,-121.8950116,8500,2.599338485,1.507877972,3
11888,37.34243584,-121.8837239,15840,1.435971254,1.196807197,1
11889,37.34232878,-121.8724363,5683,1.529024325,1.069220262,1
11890,37.34222065,-121.8611487,4237,2.076273345,1.098597853,2
11891,37.34211144,-121.8498612,2885,4.525408092,1.425607787,4
11892,37.34200115,-121.8385737,5187,1.764209985,1.231460957,1
11893,37.34188979,-121.8272863,3760,2.099136973,1.061989992,2
11894,37.34177735,-121.815999,1904,2.60870898,1.488847879,3
11895,37.34166383,-121.8047117,1822,2.243021911,1.462191433,2
11896,37.34154924,-121.7934245,2497,2.223634824,1.144588948,2
11897,37.34143357,-121.7821374,1320,2.333877226,1.167679822,2
12013,37.35327809,-122.0980917,1097,1.855739521,1.005183064,1
12014,37.35319146,-122.0868017,1576,1.94905592,1.183363155,2
12015,37.35310376,-122.0755118,1827,1.825952728,1.11646153,1
12016,37.35301498,-122.0642218,1709,2.272098982,1.406512892,2
12017,37.35292513,-122.052932,2620,1.999747409,1.25119886,2
12018,37.35283419,-122.0416422,2546,2.212139947,1.181153172,2
12019,37.35274218,-122.0303524,3913,2.288031149,1.252144108,2
12020,37.3526491,-122.0190627,3728,2.450083936,1.30152894,3
12021,37.35255493,-122.0077731,3971,2.091023862,1.276905939,2
12022,37.35245969,-121.9964835,4593,2.205338618,1.339080512,2
12023,37.35236337,-121.9851939,6665,1.77201443,1.306498909,1
12024,37.35226597,-121.9739044,3690,2.112134541,1.396574467,2
12025,37.3521675,-121.962615,3183,1.785026517,1.165327969,1
12026,37.35206795,-121.9513256,3462,1.471130709,1.171436227,1
12027,37.35196732,-121.9400363,4422,2.19561648,1.378551099,2
12028,37.35186561,-121.928747,3309,3.970653711,1.207664915,4
12029,37.35176283,-121.9174578,1734,4.329701229,2.559924127,4
12030,37.35165897,-121.9061686,4006,3.290195721,1.913789711,4
12031,37.35155404,-121.8948795,4363,1.575244232,1.145129577,1
12032,37.35144802,-121.8835905,4482,1.424581874,1.090448011,1
12033,37.35134093,-121.8723015,3723,1.82190978,1.063468159,1
12034,37.35123276,-121.8610126,4054,3.197747474,1.873126656,4
12035,37.35112352,-121.8497237,4636,1.942967927,1.122510019,2
12036,37.3510132,-121.8384349,4698,3.594860256,1.396176158,4
12037,37.3509018,-121.8271462,4831,2.356015161,1.484464766,3
12038,37.35078932,-121.8158575,4567,2.081936284,1.149158209,2
12039,37.35067577,-121.8045689,3855,1.653438399,1.03450632,1
12040,37.35056114,-121.7932803,1608,2.029045222,1.023617553,2
12154,37.36254434,-122.1318582,1720,3.656282898,1.341003881,4
12156,37.36237642,-122.1092753,1286,2.607345693,1.017829242,3
12157,37.36229085,-122.0979839,1821,3.126726614,1.407570998,4
12158,37.3622042,-122.0866925,1925,1.54450006,1.011541686,1
12159,37.36211647,-122.0754012,2216,1.793096087,1.091795376,1
12160,37.36202766,-122.0641099,2359,3.939710722,1.065734199,4
12161,37.36193778,-122.0528187,3098,1.596119165,1.020364406,1
12162,37.36184681,-122.0415276,2816,2.078332061,1.039522457,2
12163,37.36175477,-122.0302365,3726,2.582647097,1.270450938,3
12164,37.36166166,-122.0189454,4120,2.507594449,1.283192076,3
12165,37.36156746,-122.0076544,3078,1.768641564,1.009458648,1
12166,37.36147219,-121.9963634,3247,2.153922992,1.180687314,2
12167,37.36137584,-121.9850725,3821,1.899930444,1.305351946,1
12168,37.36127841,-121.9737817,2991,2.007317836,1.230884623,2
12169,37.3611799,-121.9624909,4665,2.573680614,1.563937458,3
12170,37.36108032,-121.9512002,3418,1.885565764,1.018011987,1
12171,37.36097966,-121.9399095,3772,2.040491646,1.409132384,2
12173,37.3607751,-121.9173283,1475,4.265002166,1.784392595,4
12174,37.36067121,-121.9060378,6365,2.741382006,1.43657154,3
12175,37.36056624,-121.8947474,3556,2.388056629,1.548998907,3
12176,37.36046019,-121.883457,3411,2.14540644,1.132914051,2
12177,37.36035307,-121.8721666,3097,3.920201879,1.267873618,4
12178,37.36024486,-121.8608764,4204,2.096168958,1.370624013,2
12179,37.36013558,-121.8495861,5741,2.483309907,1.33491796,3
12180,37.36002523,-121.838296,3783,3.989196957,1.854428783,4
12181,37.35991379,-121.8270059,4192,1.669775554,1.101210085,1
12182,37.35980128,-121.8157159,4155,1.654272982,1.060673616,1
12183,37.35968769,-121.8044259,2580,3.870257899,1.007128177,4
12299,37.37147373,-122.1204615,1545,2.666738532,1.020256519,3
12300,37.3713892,-122.1091687,1891,2.21896829,1.342607324,2
12301,37.3713036,-122.097876,1759,1.863668844,1.027183621,1
12302,37.37121692,-122.0865832,2807,2.266246044,1.17653285,2
12303,37.37112916,-122.0752906,2381,2.364239713,1.261465292,3
12304,37.37104033,-122.063998,3235,4.224307181,1.124459471,4
12305,37.37095041,-122.0527054,3664,1.830724782,1.245305396,1
12306,37.37085942,-122.0414129,3566,2.263980542,1.246698918,2
12307,37.37076735,-122.0301205,3457,1.75302196,1.212073844,1
12308,37.3706742,-122.018828,3836,2.189114091,1.094100024,2
12309,37.37057998,-122.0075357,3413,2.128660177,1.045500337,2
12310,37.37048467,-121.9962434,2724,2.754120917,1.354294563,3
12311,37.37038829,-121.9849511,3069,3.111609912,1.038461469,4
12312,37.37029083,-121.9736589,4434,2.696410869,1.339397898,3
12313,37.37019229,-121.9623668,5212,2.486567165,1.608706591,3
12314,37.37009268,-121.9510747,1959,2.000300877,1.20546075,2
12317,37.36978736,-121.9171988,3162,3.369193084,1.978347174,4
12318,37.36968344,-121.9059069,3367,6.75974432,1.500054582,4
12319,37.36957843,-121.8946151,3104,2.009588487,1.272802393,2
12320,37.36947235,-121.8833234,2467,3.604568508,1.258711716,4
12321,37.36936519,-121.8720317,2749,2.855934153,1.501686852,3
12322,37.36925695,-121.8607401,3886,3.233765924,1.457852918,4
12323,37.36914764,-121.8494485,5293,5.565992459,1.82206961,4
12324,37.36903724,-121.838157,4013,1.811118318,1.238011337,1
12325,37.36892577,-121.8268656,4294,1.522350024,1.058643464,1
12326,37.36881322,-121.8155742,3174,2.008928557,1.001970097,2
12327,37.3686996,-121.8042829,1142,2.137373973,1.000115514,2
12443,37.38048652,-122.1203563,1956,2.29982847,1.658865542,2
12444,37.38040197,-122.1090621,2128,2.081259145,1.118706296,2
12445,37.38031634,-122.097768,1948,1.70838724,1.029040996,1
12446,37.38022963,-122.0864739,3198,2.061859319,1.140407606,2
12447,37.38014184,-122.0751799,3086,2.270638743,1.374372018,2
12448,37.38005298,-122.063886,3232,2.546105019,1.25626917,3
12449,37.37996303,-122.0525921,3584,1.796913187,1.010635591,1
12450,37.37987201,-122.0412982,2705,2.299551464,1.071498753,2
12451,37.37977991,-122.0300044,3144,2.460689692,1.243421732,3
12452,37.37968673,-122.0187106,4187,2.60152958,1.556467442,3
12453,37.37959248,-122.0074169,3959,3.279366044,1.698003233,4
12454,37.37949714,-121.9961233,2895,3.452112779,2.068179934,4
12455,37.37940073,-121.9848297,1872,2.787389837,1.686956794,3
12456,37.37930324,-121.9735361,4049,2.441157606,1.622906441,3
12457,37.37920467,-121.9622426,4171,3.688692274,1.661795775,4
12458,37.37910502,-121.9509492,1751,4.866501732,1.220384886,4
12460,37.37890249,-121.9283625,1732,2.700327448,1.732105558,3
12461,37.37879961,-121.9170692,3942,2.188327975,1.53076728,2
