pixel_ID,lat,lon,orders_total,cf,dir_ratio,cf_category
3540,-23.61342219,-46.66918205,3990,2.308878971,1.524915608,2
3541,-23.61352727,-46.65938347,7618,2.485453442,1.473670654,3
3542,-23.61363174,-46.64958484,3155,1.584340106,1.266278057,1
3543,-23.61373559,-46.63978615,11274,2.447254486,1.554388871,2
3544,-23.61383882,-46.62998741,11584,2.017640818,1.604374603,1
3545,-23.61394143,-46.62018861,4618,1.996471182,1.469563674,1
3546,-23.61404343,-46.61038976,3940,2.527096678,1.637232124,3
3547,-23.6141448,-46.60059085,6640,2.104850997,1.546281367,2
3548,-23.61424556,-46.59079189,809,1.852517476,1.237742469,1
3549,-23.6143457,-46.58099287,933,3.981811912,2.682035218,4
3550,-23.61444522,-46.5711938,5906,2.464822022,1.74457535,3
3551,-23.61454412,-46.56139467,2797,4.540837139,2.065693943,4
3552,-23.61464241,-46.5515955,5176,2.998363448,1.446567398,3
3553,-23.61474007,-46.54179627,1680,4.325700771,2.459444028,4
3554,-23.61483712,-46.53199698,2819,3.726563189,1.155747559,4
3555,-23.61493355,-46.52219765,3240,3.521932501,1.29970368,4
3556,-23.61502936,-46.51239826,2222,2.427034741,1.089917183,2
3557,-23.61512456,-46.50259883,1813,3.058935104,1.301668794,3
3558,-23.61521913,-46.49279934,2642,2.863286242,1.537600729,3
3559,-23.61531309,-46.4829998,2032,1.908746099,1.158733697,1
3560,-23.61540643,-46.47320021,2029,2.232767142,1.351639951,2
3561,-23.61549915,-46.46340057,2240,2.443416163,1.126798169,2
3562,-23.61559125,-46.45360088,820,2.483567282,1.187692793,3
3563,-23.61568273,-46.44380114,363,2.437936655,1.004005768,2
3564,-23.6157736,-46.43400135,89,2.343113991,1.00146643,2
3565,-23.61586384,-46.42420151,452,2.041718291,1.025362659,1
3566,-23.61595347,-46.41440163,170,1.859260465,1.001725117,1
3584,-23.61746101,-46.23799579,73,2.955152294,1.01809384,3
3603,-23.60007264,-47.03154751,472,3.314943177,1.887149563,4
3604,-23.60020052,-47.02175192,433,1.965949474,1.205020928,1
3606,-23.60045445,-47.00216055,53,3.505204587,1,4
3610,-23.60095489,-46.96297698,85,2.209369594,1,2
3612,-23.60120141,-46.9433848,110,6.929741856,1.33179195,4
3613,-23.60132374,-46.93358861,874,2.483567282,1.187692793,3
3614,-23.60144546,-46.92379235,3936,3.803602383,1.628864519,4
3615,-23.60156656,-46.91399603,1305,3.393609207,1.538930102,4
3616,-23.60168704,-46.90419964,1405,2.483567282,1.187692793,3
3617,-23.6018069,-46.89440319,766,2.483567282,1.187692793,3
3618,-23.60192614,-46.88460667,394,2.771613897,1.899866981,3
3619,-23.60204477,-46.87481009,1277,2.868048271,1.068520461,3
3620,-23.60216278,-46.86501345,248,3.22590183,1.068267516,4
3621,-23.60228018,-46.85521674,713,2.483567282,1.187692793,3
3622,-23.60239695,-46.84541997,913,4.491772613,1.335095946,4
3623,-23.60251311,-46.83562313,1134,2.948264159,1.04522831,3
3624,-23.60262865,-46.82582624,973,3.974339978,1.185789392,4
3626,-23.60285788,-46.80623226,129,4.352265195,1.087697274,4
3627,-23.60297157,-46.79643518,2909,1.909201141,1.019766023,1
3628,-23.60308464,-46.78663804,1933,3.118168819,1.008337374,4
3629,-23.60319709,-46.77684084,1949,3.761435148,1.011731255,4
3630,-23.60330892,-46.76704357,2528,2.093451193,1.158237133,2
3631,-23.60342014,-46.75724625,3172,2.598183812,1.280418871,3
3632,-23.60353074,-46.74744887,1970,2.999959007,1.612456287,3
3633,-23.60364072,-46.73765143,3762,2.291346025,1.196328619,2
3634,-23.60375008,-46.72785393,4176,2.139465627,1.301843837,2
3635,-23.60385883,-46.71805637,1259,1.984677,1.162162014,1
3636,-23.60396696,-46.70825875,1936,2.933584658,1.62744563,3
3637,-23.60407447,-46.69846107,6789,7.041337464,2.394069115,4
3638,-23.60418136,-46.68866334,4453,1.996030078,1.439458408,1
3639,-23.60428764,-46.67886555,6567,3.147646576,1.780395622,4
3640,-23.60439329,-46.6690677,18361,2.062689389,1.635963475,2
3641,-23.60449833,-46.6592698,15406,1.758223272,1.534737717,1
3642,-23.60460276,-46.64947183,7301,2.658175002,1.568567046,3
3643,-23.60470656,-46.63967382,9177,2.075492108,1.516319211,2
3644,-23.60480975,-46.62987574,9665,1.718535154,1.205615956,1
3645,-23.60491231,-46.62007762,10808,1.962748632,1.350446122,1
3646,-23.60501426,-46.61027943,6511,1.877323424,1.512128201,1
3647,-23.6051156,-46.60048119,2950,3.213099573,1.723877219,4
3648,-23.60521631,-46.5906829,841,3.511165673,1.838233646,4
3649,-23.60531641,-46.58088456,276,3.047624558,1.899099324,3
3650,-23.60541589,-46.57108616,4008,2.427441451,1.692264092,2
3651,-23.60551475,-46.5612877,2577,1.866603508,1.383897483,1
3652,-23.60561299,-46.5514892,4604,2.762398936,1.710515715,3
3653,-23.60571061,-46.54169064,2661,2.441350302,1.233892987,2
3654,-23.60580762,-46.53189202,3695,1.737031578,1.156136039,1
3655,-23.60590401,-46.52209336,4939,1.886905796,1.294677513,1
3656,-23.60599978,-46.51229465,2969,2.145638676,1.331286573,2
3657,-23.60609493,-46.50249588,2215,2.654757575,1.292361276,3
3658,-23.60618947,-46.49269706,2368,1.931897365,1.060265568,1
3659,-23.60628338,-46.48289819,2767,1.89509793,1.192047573,1
3660,-23.60637668,-46.47309927,2778,2.841483987,1.592789321,3
3661,-23.60646936,-46.4633003,1734,2.161807093,1.296731309,2
3662,-23.60656142,-46.45350128,2066,2.363995612,1.022696374,2
3663,-23.60665287,-46.44370222,1743,2.576657963,1.043661049,3
3664,-23.60674369,-46.4339031,670,2.16325242,1.00601123,2
3667,-23.60701246,-46.40450546,618,2.326580371,1.012728217,2
3668,-23.60710082,-46.39470615,138,2.950946719,1.164691202,3
3685,-23.60850823,-46.22811089,58,1.894098576,1.000200933,1
3710,-23.59192746,-46.96284259,86,4.97942784,1.063923533,4
3714,-23.59241781,-46.92366064,209,3.752288387,1.020624643,4
3715,-23.59253886,-46.91386499,731,4.966096757,1.031885005,4
3716,-23.59265929,-46.90406927,1443,2.483567282,1.187692793,3
3717,-23.5927791,-46.89427349,237,2.776053843,1.17501028,3
3718,-23.59289829,-46.88447764,355,2.841372346,1.033275724,3
3719,-23.59301687,-46.87468173,676,5.10618057,1.416876898,4
3720,-23.59313483,-46.86488575,507,2.35986352,1.072648084,2
3721,-23.59325217,-46.85508972,258,2.951350944,1.004157438,3
3722,-23.5933689,-46.84529362,862,2.483567282,1.187692793,3
3723,-23.59348501,-46.83549745,490,3.905516606,1.829062587,4
3724,-23.5936005,-46.82570123,1376,4.083311191,1.457230917,4
3725,-23.59371537,-46.81590494,712,3.297102048,1.355998308,4
3726,-23.59382963,-46.80610859,1166,2.363179342,1.023797907,2
3727,-23.59394327,-46.79631218,1666,3.087854995,1.759676135,4
3728,-23.59405629,-46.78651571,3366,2.099898905,1.277362283,2
3729,-23.59416869,-46.77671918,1076,2.627938439,1.148922682,3
3730,-23.59428048,-46.76692258,3252,1.942428326,1.102607919,1
3731,-23.59439165,-46.75712593,2230,2.155113337,1.074635514,2
3732,-23.5945022,-46.74732922,2019,3.333400111,1.397500638,4
3733,-23.59461214,-46.73753245,3016,2.450918811,1.547247769,2
3734,-23.59472145,-46.72773561,4118,2.082542732,1.177347463,2
3735,-23.59483015,-46.71793873,2820,2.643099965,1.68573154,3
3736,-23.59493824,-46.70814178,1154,2.598401381,1.367153278,3
3737,-23.5950457,-46.69834477,941,3.392263837,1.935406545,4
3738,-23.59515255,-46.68854771,13717,3.674522017,2.165595938,4
3739,-23.59525878,-46.67875059,10489,2.571534099,1.645428363,3
3740,-23.59536439,-46.66895341,9390,2.138435362,1.510102625,2
3741,-23.59546938,-46.65915617,1852,2.477084315,1.565601763,3
3742,-23.59557376,-46.64935888,7465,3.345470534,1.938162356,4
3743,-23.59567752,-46.63956154,12396,2.80397101,1.854799097,3
3744,-23.59578066,-46.62976413,9924,2.015049446,1.359215873,1
3745,-23.59588319,-46.61996668,5519,2.528681998,1.579317975,3
3746,-23.59598509,-46.61016916,6052,1.830181572,1.404883581,1
3747,-23.59608638,-46.60037159,6493,1.977813292,1.570243007,1
3748,-23.59618705,-46.59057397,1733,2.785624729,1.190723603,3
3749,-23.59628711,-46.5807763,4942,3.533220176,2.224448965,4
3750,-23.59638654,-46.57097857,3127,1.77097098,1.234853581,1
3751,-23.59648536,-46.56118078,3139,1.835580165,1.260022808,1
3752,-23.59658356,-46.55138295,3609,1.799573029,1.269308663,1
3753,-23.59668114,-46.54158506,3977,1.721668436,1.077311446,1
3754,-23.59677811,-46.53178712,4044,2.091072511,1.398960726,2
3755,-23.59687446,-46.52198912,3740,1.820731105,1.267831988,1
3756,-23.59697019,-46.51219108,2630,2.019345762,1.305117913,1
3757,-23.5970653,-46.50239298,2755,1.942241323,1.18433973,1
3758,-23.59715979,-46.49259483,2726,2.140203684,1.328740574,2
3759,-23.59725367,-46.48279664,3560,1.487677712,1.12984728,1
3760,-23.59734693,-46.47299839,1483,2.202164067,1.778429325,2
3761,-23.59743957,-46.46320009,510,2.849369781,1.885608821,3
3762,-23.59753159,-46.45340174,2121,2.693240768,1.378938297,3
3763,-23.59762299,-46.44360334,1880,2.931942244,1.5433948,3
3764,-23.59771378,-46.4338049,768,3.183192665,1.461610125,4
3765,-23.59780395,-46.4240064,827,2.787791235,1.051332556,3
3766,-23.5978935,-46.41420786,382,3.440303842,1.027090077,4
3767,-23.59798244,-46.40440927,633,2.609321839,1.500858574,3
3768,-23.59807075,-46.39461063,867,2.551207976,1.407964378,3
3783,-23.59932133,-46.24762553,57,1.318087334,1.011064448,1
3813,-23.58326855,-46.93332391,136,6.065939562,1.005352575,4
3814,-23.58339016,-46.92352899,503,3.649939421,1.09402875,4
3815,-23.58351115,-46.91373401,418,2.224971124,1.006528917,2
3817,-23.58375129,-46.89414385,254,2.323372787,1,2
3818,-23.58387043,-46.88434867,289,3.387794592,1.004933505,4
3819,-23.58398896,-46.87455343,722,2.483567282,1.187692793,3
3820,-23.58410687,-46.86475813,313,4.283822046,1.005670091,4
3822,-23.58434084,-46.84516733,387,3.272357497,1.078871088,4
3823,-23.5844569,-46.83537183,663,2.655085222,1.091745085,3
3824,-23.58457234,-46.82557628,1562,3.369284432,1.342288859,4
3825,-23.58468716,-46.81578066,985,2.376408584,1.0154743,2
3826,-23.58480137,-46.80598498,1534,3.515414751,3.279921761,4
3827,-23.58491496,-46.79618924,1542,4.330715967,2.289142041,4
3828,-23.58502793,-46.78639344,1449,4.67312979,2.241841701,4
3829,-23.58514029,-46.77659757,944,5.467639694,2.344667917,4
3830,-23.58525203,-46.76680165,4269,2.483567282,1.187692793,3
3831,-23.58536315,-46.75700567,2497,4.21906074,1.762455359,4
3832,-23.58547365,-46.74720962,4409,4.413774569,1.423319446,4
3833,-23.58558354,-46.73741352,6013,2.516401676,1.435030215,3
3834,-23.58569281,-46.72761736,2144,2.795679118,1.974511705,3
3835,-23.58580146,-46.71782114,5446,2.816459837,1.8832581,3
3836,-23.5859095,-46.70802486,959,2.062075111,1.385237835,2
3837,-23.58601692,-46.69822853,868,5.790588094,1.732790957,4
3838,-23.58612372,-46.68843213,4919,4.826363774,1.940123027,4
3839,-23.5862299,-46.67863568,16086,2.791131091,1.970327237,3
3840,-23.58633547,-46.66883917,6908,2.36118907,1.679615689,2
3841,-23.58644042,-46.65904261,274,6.077511792,1.520779722,4
3842,-23.58654475,-46.64924599,5173,2.483567282,1.187692793,3
3843,-23.58664847,-46.63944931,10119,2.527389168,1.825253667,3
3844,-23.58675157,-46.62965258,11118,2.41861082,1.521946073,2
3845,-23.58685405,-46.61985579,3518,2.048128629,1.317245501,2
3846,-23.58695591,-46.61005895,4635,2.283792695,1.758852269,2
3847,-23.58705715,-46.60026205,5417,2.516335919,1.708095761,3
3848,-23.58715778,-46.5904651,1056,4.767954907,2.857951061,4
3849,-23.58725779,-46.58066809,5243,2.495529007,1.597648345,3
3850,-23.58735719,-46.57087103,4263,2.270889335,1.489679651,2
3851,-23.58745596,-46.56107392,2535,2.047812155,1.204813973,2
3852,-23.58755412,-46.55127675,3127,2.164410507,1.392411154,2
3853,-23.58765166,-46.54147953,5597,1.653152079,1.201368745,1
3854,-23.58774859,-46.53168226,4823,1.727130138,1.1642828,1
3855,-23.58784489,-46.52188494,2970,2.022313039,1.171139128,1
3856,-23.58794058,-46.51208756,2577,1.781130964,1.082205817,1
3857,-23.58803565,-46.50229014,2324,1.990099044,1.275109917,1
3858,-23.58813011,-46.49249266,2482,2.065747435,1.511442342,2
3859,-23.58822394,-46.48269513,1321,2.608675348,2.804972196,3
3862,-23.58850175,-46.45330225,299,4.216469315,1.291747145,4
3863,-23.58859311,-46.44350452,380,5.428544162,2.682062077,4
3864,-23.58868386,-46.43370674,149,3.51508555,1.035086333,4
3865,-23.58877399,-46.42390892,59,3.044908512,1.008560809,3
3866,-23.5888635,-46.41411104,1087,3.287953344,1.999415589,4
3867,-23.5889524,-46.40431312,1653,2.037501957,1.270218661,1
3868,-23.58904068,-46.39451515,932,2.237541495,1.012801929,2
3869,-23.58912834,-46.38471714,78,2.072301223,1.007505547,2
3885,-23.59044689,-46.2279427,233,1.652434885,1.003996991,1
3911,-23.57399596,-46.95277997,207,1.435172156,1.006790623,1
3913,-23.57424093,-46.93319167,392,2.653100405,1.063083063,3
3914,-23.57436249,-46.92339742,191,2.885533182,1.000568602,3
3915,-23.57448343,-46.9136031,274,4.156505773,1.001480184,4
3918,-23.57484256,-46.88421977,132,1.317801559,1.011043869,1
3919,-23.57496104,-46.8744252,486,2.44568026,1.065477486,2
3920,-23.57507889,-46.86463056,453,3.741572387,1.008643593,4
3921,-23.57519614,-46.85483586,479,2.56108419,1.204624209,3
3922,-23.57531276,-46.8450411,247,4.426767833,1.471734899,4
3923,-23.57542877,-46.83524628,534,3.566441496,1.017908482,4
3924,-23.57554416,-46.82545139,1391,3.578708131,1.243956035,4
3925,-23.57565894,-46.81565644,2663,3.736616641,1.047836394,4
3926,-23.5757731,-46.80586143,2320,1.940117325,1.132726249,1
3927,-23.57588664,-46.79606636,3208,3.020695061,1.332508052,3
3928,-23.57599956,-46.78627123,856,2.907921641,1.077400082,3
3929,-23.57611187,-46.77647603,2681,2.118328979,1.184045017,2
3930,-23.57622356,-46.76668078,3675,3.008209157,1.509670987,3
3931,-23.57633464,-46.75688546,3910,2.125825624,1.043901253,2
3932,-23.57644509,-46.74709009,5032,2.131735815,1.100579741,2
3933,-23.57655493,-46.73729466,6825,2.172407308,1.275395614,2
3934,-23.57666416,-46.72749917,4578,2.798993991,1.477509118,3
3935,-23.57677276,-46.71770362,2579,3.300168963,1.620364186,4
3936,-23.57688075,-46.70790801,1685,2.402267407,1.534719675,2
3937,-23.57698813,-46.69811234,1293,4.43127339,1.987148467,4
3938,-23.57709488,-46.68831662,6970,2.63345229,1.714689141,3
3939,-23.57720102,-46.67852084,6244,2.528165599,1.769174577,3
3940,-23.57730654,-46.668725,7404,2.308860137,1.561674853,2
3941,-23.57741145,-46.6589291,3466,2.098893137,1.54109284,2
3942,-23.57751574,-46.64913315,13012,2.270787955,1.421284023,2
3943,-23.57761941,-46.63933714,14522,2.784866676,1.692067196,3
3944,-23.57772246,-46.62954108,3786,1.999443433,1.376518923,1
3945,-23.5778249,-46.61974496,6881,2.097702871,1.342708729,2
3946,-23.57792672,-46.60994879,6635,3.174285606,1.946859987,4
3947,-23.57802792,-46.60015256,3127,5.136636288,2.274501025,4
3948,-23.5781285,-46.59035628,3845,3.419550461,1.856245111,4
3949,-23.57822847,-46.58055994,6752,2.118680652,1.470789134,2
3950,-23.57832782,-46.57076355,3183,2.303671226,1.759944885,2
3951,-23.57842656,-46.56096711,4360,2.254071071,1.44475635,2
3952,-23.57852467,-46.55117061,3468,1.757904729,1.295088719,1
3953,-23.57862217,-46.54137406,3122,2.155517831,1.328137738,2
3954,-23.57871905,-46.53157746,3463,1.955190089,1.188741484,1
3955,-23.57881532,-46.5217808,3204,2.085079013,1.452137378,2
3956,-23.57891097,-46.5119841,2539,1.701820583,1.072482479,1
3957,-23.579006,-46.50218734,2635,2.426135651,1.378255452,2
3958,-23.57910041,-46.49239054,2357,5.423679964,2.627273751,4
3959,-23.57919421,-46.48259368,683,4.748934779,2.431100234,4
3962,-23.57947189,-46.4532028,596,1.973812632,1.035144043,1
3963,-23.57956322,-46.44340574,183,2.907326591,1.907777567,3
3964,-23.57965393,-46.43360864,69,2.335006235,1.008285529,2
3966,-23.57983349,-46.41401428,918,2.483567282,1.187692793,3
3967,-23.57992235,-46.40421703,782,2.373758292,1.145196001,2
3968,-23.58001059,-46.39441973,852,2.483567282,1.187692793,3
3969,-23.58009821,-46.38462238,624,1.870084719,1.004489399,1
3977,-23.58077697,-46.30624194,60,4.076238953,1.931610301,4
3985,-23.5814162,-46.22785866,356,3.133034662,1.014861049,4
4011,-23.56496844,-46.95264645,222,2.883600774,1.002042281,3
4012,-23.56509118,-46.942853,707,1.611949374,1.007006633,1
4013,-23.5652133,-46.93305948,931,3.33593611,2.015924614,4
4014,-23.56533481,-46.9232659,421,3.089438317,1.463111959,4
4019,-23.5659331,-46.87429703,521,2.211242603,1.000271059,2
4020,-23.56605091,-46.86450306,423,2.628388966,1,3
4021,-23.5661681,-46.85470903,293,2.777633119,1.355885031,3
4022,-23.56628468,-46.84491494,1885,2.416853373,1.464015895,2
4023,-23.56640064,-46.83512078,1867,2.198354161,1.132903456,2
4024,-23.56651598,-46.82532656,1516,2.139576321,1.06808029,2
4025,-23.5666307,-46.81553228,1961,2.167524894,1.010175713,2
4026,-23.56674481,-46.80573794,3943,2.102134357,1.043806643,2
4027,-23.56685831,-46.79594354,4050,1.632610183,1.120724163,1
4028,-23.56697118,-46.78614908,2748,2.15063816,1.293211594,2
4029,-23.56708344,-46.77635455,2104,3.252152136,1.204663387,4
4030,-23.56719509,-46.76655997,1776,2.355281259,1.241325947,2
4031,-23.56730611,-46.75676532,3567,2.34425325,1.279108106,2
4032,-23.56741652,-46.74697062,5991,1.82417433,1.295980922,1
4033,-23.56752632,-46.73717585,1279,3.256157567,1.372146745,4
4034,-23.56763549,-46.72738103,3157,5.10211463,1.607963746,4
4035,-23.56774405,-46.71758615,1143,2.77775486,1.516880582,3
4036,-23.567852,-46.70779121,2776,3.590571084,2.154579252,4
4037,-23.56795932,-46.69799621,4580,3.786440023,1.776156916,4
4038,-23.56806603,-46.68820116,11055,3.024495005,1.685392325,3
4039,-23.56817213,-46.67840605,4267,2.59646073,1.813812099,3
4040,-23.5682776,-46.66861088,4183,2.439531459,1.826952007,2
4041,-23.56838246,-46.65881565,20595,2.42954604,1.719444858,2
4042,-23.56848671,-46.64902037,28234,2.442663816,1.63829798,2
4043,-23.56859033,-46.63922503,14254,3.558779306,1.562629579,4
4044,-23.56869334,-46.62942963,10505,1.96661016,1.292725957,1
4045,-23.56879573,-46.61963419,6457,2.295047929,1.405087125,2
4046,-23.56889751,-46.60983868,2616,3.081417458,1.782070382,4
4047,-23.56899867,-46.60004312,2248,3.44087154,1.659899416,4
4048,-23.56909921,-46.59024751,5332,2.835121055,1.505386972,3
4049,-23.56919914,-46.58045184,4662,1.973089783,1.196356491,1
4050,-23.56929844,-46.57065612,3324,2.633854242,1.409912952,3
4051,-23.56939714,-46.56086035,4104,1.792664244,1.317231402,1
4052,-23.56949521,-46.55106452,3411,2.197108657,1.44157265,2
4053,-23.56959267,-46.54126864,4115,2.093691479,1.409729881,2
4054,-23.56968951,-46.53147271,2735,2.164079628,1.196894223,2
4055,-23.56978573,-46.52167672,3707,2.2295745,1.217408797,2
4056,-23.56988134,-46.51188069,3408,1.561441685,1.152308358,1
4057,-23.56997633,-46.5020846,1818,2.358242747,1.518949293,2
4058,-23.5700707,-46.49228846,2439,1.879070878,1.023831081,1
4059,-23.57016446,-46.48249227,2613,2.147834499,1.041903111,2
4060,-23.5702576,-46.47269603,1422,2.561648081,1.905802043,3
4061,-23.57035012,-46.46289974,671,2.92366699,1.862961023,3
4062,-23.57044202,-46.45310341,224,2.548668391,1.677772154,3
4064,-23.57062398,-46.43351058,301,2.461465185,1.006981558,3
4065,-23.57071403,-46.42371409,279,2.803421861,1.005061521,3
4066,-23.57080347,-46.41391756,803,3.015559239,1.068555683,3
4067,-23.57089229,-46.40412098,1444,2.483567282,1.187692793,3
4068,-23.57098049,-46.39432435,1005,2.865688139,1.012402655,3
4071,-23.5712414,-46.36493418,76,2.153792833,1,2
4074,-23.57149675,-46.33554359,72,1.813699266,1.026843042,1
4085,-23.5723855,-46.22777467,245,2.271533909,1.018578049,2
4086,-23.57246259,-46.21797724,317,1.707859938,1.128695461,1
4089,-23.57269016,-46.1885847,270,5.32394452,2.597591837,4
4110,-23.55581761,-46.96230571,376,2.046274898,1.001340446,2
4111,-23.55594091,-46.95251299,1296,2.352700443,1.007472258,2
4112,-23.5560636,-46.94272021,1709,1.720541469,1.022311115,1
4113,-23.55618567,-46.93292737,1902,2.405506601,1.18598483,2
4114,-23.55630712,-46.92313446,968,1.777222152,1.025065337,1
4115,-23.55642796,-46.91334148,1173,1.9475278,1.015841587,1
4116,-23.55654818,-46.90354844,1169,2.296535646,1.002852233,2
4117,-23.55666779,-46.89375533,485,4.621375281,1.115455945,4
4118,-23.55678678,-46.88396216,245,2.943868704,1.050824502,3
4119,-23.55690515,-46.87416892,962,2.656296228,1.006465974,3
4120,-23.55702291,-46.86437563,340,1.743102525,1.003179806,1
4121,-23.55714005,-46.85458226,874,4.741479208,1.037903609,4
4122,-23.55725658,-46.84478884,2568,2.018162583,1.152195554,1
4123,-23.55737249,-46.83499535,3360,1.844921165,1.173561003,1
4124,-23.55748778,-46.8252018,2505,2.729134596,1.121210227,3
4125,-23.55760246,-46.81540819,3422,2.949360118,1.051653155,3
4126,-23.55771652,-46.80561452,4160,2.284187795,1.197643805,2
4127,-23.55782997,-46.79582078,3391,2.614272859,1.657345959,3
4128,-23.55794279,-46.78602699,6278,1.79858524,1.322612348,1
4129,-23.55805501,-46.77623313,4625,2.639337133,1.24573722,3
4130,-23.5581666,-46.76643922,2354,2.300380545,1.302726204,2
4131,-23.55827758,-46.75664524,5267,2.907357907,1.460549259,3
4132,-23.55838794,-46.7468512,4874,3.755920364,1.963803072,4
4133,-23.55849769,-46.73705711,572,2.729511301,1.6230266,3
4134,-23.55860682,-46.72726295,404,3.054722172,1.894483589,3
4135,-23.55871533,-46.71746874,1121,3.209293058,1.810244837,4
4136,-23.55882323,-46.70767447,1463,3.147432119,1.570167469,4
4137,-23.55893051,-46.69788014,5820,2.478423047,1.814390364,3
4138,-23.55903717,-46.68808576,8516,2.084426714,1.60179429,2
4139,-23.55914322,-46.67829131,10755,2.654390579,1.924184974,3
4140,-23.55924865,-46.66849681,7739,3.755578371,1.748865063,4
4141,-23.55935347,-46.65870225,22250,2.634650602,1.785723146,3
4142,-23.55945767,-46.64890764,15249,2.870073946,1.870117662,3
4143,-23.55956125,-46.63911297,17127,2.973079333,1.721122363,3
4144,-23.55966421,-46.62931825,8907,3.097119909,2.484791057,4
4145,-23.55976656,-46.61952347,6657,4.682265383,1.713699046,4
4146,-23.55986829,-46.60972863,1880,3.7486711,1.953494668,4
4147,-23.55996941,-46.59993374,9621,2.717902351,1.829212289,3
4148,-23.56006991,-46.5901388,6452,1.638374105,1.318957442,1
4149,-23.56016979,-46.5803438,5312,2.374977537,1.504501753,2
4150,-23.56026906,-46.57054875,5554,1.768788512,1.281525533,1
4151,-23.56036771,-46.56075364,2235,2.709958086,2.024682111,3
4152,-23.56046574,-46.55095848,3833,1.795209521,1.352762265,1
4153,-23.56056315,-46.54116327,3833,2.036566239,1.33790784,1
4154,-23.56065995,-46.53136801,2716,2.117095288,1.210980309,2
4155,-23.56075614,-46.52157269,3239,1.807858871,1.421260925,1
4156,-23.5608517,-46.51177733,5167,2.855634191,1.837837465,3
4157,-23.56094665,-46.50198191,1648,2.583623116,1.103067527,3
4158,-23.56104098,-46.49218644,3392,1.843068828,1.060938675,1
4159,-23.5611347,-46.48239092,3009,2.206884519,1.073549587,2
4160,-23.5612278,-46.47259535,3480,1.809953098,1.125749493,1
4161,-23.56132028,-46.46279973,2641,2.047592243,1.044594774,2
4162,-23.56141215,-46.45300406,1330,1.86329508,1.050745951,1
4163,-23.56150339,-46.44320834,1019,2.863849104,1.576774133,3
4164,-23.56159403,-46.43341257,119,2.304757392,1.01977622,2
4165,-23.56168404,-46.42361676,1580,3.049805566,1.075909243,3
4166,-23.56177344,-46.41382089,855,2.483567282,1.187692793,3
4167,-23.56186222,-46.40402498,1720,2.355165767,1.062195877,2
4168,-23.56195038,-46.39422902,665,3.790630153,1.036836591,4
4169,-23.56203793,-46.38443301,597,1.916335246,1.018760273,1
4170,-23.56212486,-46.37463696,268,2.572701354,1.008581627,3
4171,-23.56221118,-46.36484085,539,2.024920665,1.009643004,1
4172,-23.56229687,-46.35504471,53,2.104112113,1.006295316,2
4175,-23.56255026,-46.32565599,71,2.911517946,1.032821376,3
4176,-23.56263349,-46.31585966,139,2.278608526,1.021641673,2
4183,-23.56319882,-46.24728412,144,2.21019884,1.002193192,2
4185,-23.56335479,-46.22769072,263,1.950446815,1.002603502,1
4186,-23.56343185,-46.21789396,711,2.418974701,1.124118197,2
4187,-23.56350829,-46.20809715,244,3.731151768,1.275395327,4
4188,-23.56358412,-46.19830031,90,4.473612632,2.16930307,4
4189,-23.56365932,-46.18850343,437,4.379922814,2.842349726,4
4190,-23.56373391,-46.1787065,401,2.976664518,1.054059973,3
4209,-23.54666625,-46.97196364,442,3.337433194,1.164323469,4
4210,-23.54679011,-46.96217166,923,2.987574251,1.615783319,3
4211,-23.54691336,-46.95237961,1432,4.258204076,1.868994651,4
4212,-23.547036,-46.9425875,891,3.446009539,1.276818308,4
4213,-23.54715802,-46.93279532,6415,2.323366292,1.491129445,2
4214,-23.54727942,-46.92300307,895,2.056409187,1.006710236,2
4215,-23.54740021,-46.91321076,2215,2.568921706,1.016426339,3
4216,-23.54752038,-46.90341839,2215,2.604823778,1.020070774,3
4217,-23.54763993,-46.89362595,2666,2.24781042,1.01027537,2
4218,-23.54775887,-46.88383345,1342,3.145777615,1.410925771,4
4219,-23.5478772,-46.87404088,743,4.11496207,1.020444427,4
4220,-23.54799491,-46.86424825,574,2.808864019,1.006601681,3
4221,-23.548112,-46.85445556,673,3.522253223,1.106086883,4
4222,-23.54822847,-46.8446628,2869,2.113619401,1.038088851,2
4223,-23.54834433,-46.83486998,3356,1.847472087,1.097006206,1
4224,-23.54845958,-46.8250771,2102,1.910955597,1.086071707,1
4225,-23.5485742,-46.81528416,1709,3.644286649,1.546619502,4
4226,-23.54868822,-46.80549115,3361,1.788088886,1.261160586,1
4227,-23.54880161,-46.79569809,3708,2.087131424,1.252980419,2
4228,-23.54891439,-46.78590496,4003,1.781231518,1.148426038,1
4229,-23.54902656,-46.77611177,2802,2.447360517,1.472275859,2
4230,-23.5491381,-46.76631852,4383,2.666154566,1.442797102,3
4231,-23.54924903,-46.75652522,3229,2.799019484,1.674853254,3
4232,-23.54935935,-46.74673185,6221,2.352488333,1.537184188,2
4233,-23.54946905,-46.73693842,560,3.468605632,1.902669356,4
4234,-23.54957813,-46.72714494,542,6.931307012,3.032528577,4
4235,-23.5496866,-46.71735139,2421,2.79528236,1.843365279,3
4236,-23.54979445,-46.70755779,1520,1.716758102,1.222233915,1
4237,-23.54990169,-46.69776413,5562,1.903225073,1.211944504,1
4238,-23.5500083,-46.68797041,8820,2.157570953,1.406099446,2
4239,-23.55011431,-46.67817664,12727,3.460894541,1.721025752,4
4240,-23.55021969,-46.6683828,1340,2.664516378,1.528495408,3
